"","cps19_ResponseId","ethnicity","own_residence","cps19_income_cat","cps19_education","cps19_bornin_canada","education","language","votechoice","age_bracket","province"
"5288","R_3dQdwxr4D5cFFgH","Canadian",1,4,7,2,"College/Trades","French",2,"65-74","Ontario"
"5289","R_2TvpZOWcT7TC6FW","Irish",1,5,11,1,"Postgrad","English",1,"65-74","British Columbia"
"5290","R_3P7z1haAc545UX8","Canadian",1,6,7,1,"College/Trades","English",1,"35-44","Ontario"
"5291","R_vBvNEuMvADDJQg9","Canadian",1,6,5,1,"High school","English",2,"75+","Ontario"
"5292","R_2Cfj2vphcXSFCl6","Canadian",0,2,5,1,"High school","French",1,"65-74","Quebec"
"5293","R_3qJyX4TY5WwUL29","Canadian",0,3,9,1,"Bachelors","English",1,"45-54","Ontario"
"5294","R_2rOyRdmRb4vErDz","Irish",1,3,5,1,"High school","English",1,"65-74","British Columbia"
"5295","R_3p6k2zNjTYEEIR3","Indian",1,4,9,2,"Bachelors","English",2,"45-54","Ontario"
"5296","R_qyl2apzUKdiY253","Chinese",0,4,9,2,"Bachelors","Neither",2,"35-44","Ontario"
"5297","R_DpFUgl2IiDzdA9X","Canadian",1,4,10,2,"Postgrad","English",5,"65-74","Ontario"
"5298","R_Z30x3HKTc0q0hB7","Italian",1,3,5,1,"High school","Neither",1,"65-74","British Columbia"
"5299","R_3Gpqbc7hcJqCpty","German",1,9,6,1,"College/Trades","English",1,"55-64","British Columbia"
"5300","R_2Xo3qf3rOFpITXX","Canadian",0,3,9,1,"Bachelors","French",1,"55-64","Quebec"
"5301","R_Z93Ma8xaw6aV9BL","Canadian",0,3,9,2,"Bachelors","English",2,"55-64","Ontario"
"5302","R_2uwxy0QgQxm9iVN","Canadian",1,6,11,2,"Postgrad","English",2,"75+","British Columbia"
"5303","R_3qPvsyhTojvaCsD","Canadian",1,6,9,1,"Bachelors","French",1,"65-74","Quebec"
"5304","R_1eQ5UWW4ZXzVZYw","Canadian",1,9,7,1,"College/Trades","English_and_French",3,"65-74","Ontario"
"5305","R_WAqiahjuKl80ACZ","French",1,4,5,1,"High school","French",5,"55-64","Maintoba"
"5306","R_3Ep6imrunSpEHST","Canadian",1,3,7,1,"College/Trades","French",3,"25-34","Quebec"
"5307","R_2VsSGKHgf4wYx00","Canadian",1,7,9,2,"Bachelors","Neither",2,"45-54","Ontario"
"5308","R_1dmnM9gcJxllaAr","Canadian",1,3,5,1,"High school","French",2,"65-74","Quebec"
"5309","R_1dEP8GXwLHG5GN2","Canadian",1,3,10,1,"Postgrad","English",3,"65-74","Alberta"
"5310","R_2WJ46wjke02pfLs","Canadian",1,3,5,1,"High school","French",2,"65-74","Quebec"
"5311","R_2wM0GuClLe6daSw","Canadian",0,1,6,1,"College/Trades","French",5,"18-24","Quebec"
"5312","R_3HFAAVisuj8oo2o","English",1,8,4,1,"No degree/ diploma","English",2,"45-54","Alberta"
"5313","R_2YRlsHczaLkx0TW","English",1,4,9,1,"Bachelors","English",1,"65-74","Quebec"
"5314","R_CZEtwHYv6x16HVD","Canadian",1,5,8,1,"Bachelors","English",2,"75+","British Columbia"
"5315","R_1C6YDxfZ2zYFkDa","Canadian",1,3,6,1,"College/Trades","English",1,"65-74","Ontario"
"5316","R_2q9u3XxFai7KqH8","Canadian",1,4,9,1,"Bachelors","English",2,"75+","Alberta"
"5317","R_6zLuJ0V4J0AJGzD","Italian",1,5,6,1,"College/Trades","French",1,"55-64","Quebec"
"5318","R_3mh6kFYfgoBcDKU","Canadian",0,3,11,2,"Postgrad","Neither",3,"35-44","Maintoba"
"5319","R_1QsjEmRnp1ljAi3","Canadian",0,5,7,1,"College/Trades","English",2,"45-54","Ontario"
"5320","R_10SnkCvlj1Vgikx","German",1,3,10,1,"Postgrad","English",1,"55-64","Ontario"
"5321","R_VR6FnfEkBmkxbah","English",1,6,9,1,"Bachelors","English",1,"18-24","Ontario"
"5322","R_ZwXIwkstwiyKReV","Canadian",1,4,11,1,"Postgrad","French",5,"45-54","Quebec"
"5323","R_ddrUvVcwf9Dp8gp","Canadian",1,4,6,1,"College/Trades","English",1,"65-74","Ontario"
"5324","R_cSUyHPkhBpVWqeR","Canadian",1,4,8,1,"Bachelors","French",1,"25-34","Quebec"
"5325","R_BWiZ7qN7r0b22Pv","Italian",0,2,6,1,"College/Trades","English",1,"75+","Quebec"
"5326","R_b47wC3W0emWvjMd","Canadian",0,9,7,1,"College/Trades","English",3,"65-74","Ontario"
"5327","R_1NelRmCJgQxBxMH","French",0,2,8,1,"Bachelors","French",1,"65-74","Quebec"
"5328","R_WqiZyPsGeVdLvpv","Canadian",0,3,9,1,"Bachelors","English_and_French",1,"18-24","Ontario"
"5329","R_Dl7gM3YkwebDeil","Canadian",1,4,9,1,"Bachelors","English",2,"25-34","Saskatchewan"
"5330","R_2aeMQXvu11vQrpY","Canadian",1,9,8,1,"Bachelors","French",4,"65-74","Quebec"
"5331","R_12goXr61SmF6JMh","Canadian",1,3,9,1,"Bachelors","French",5,"65-74","Quebec"
"5332","R_1gwOa6yAarH5JgZ","Canadian",0,3,5,1,"High school","English_and_French",1,"25-34","Quebec"
"5333","R_2YWJCWGFbPHY643","Canadian",1,3,6,1,"College/Trades","French",1,"65-74","Quebec"
"5334","R_3RkEqegYrVP8LEX","Canadian",1,4,7,1,"College/Trades","French",4,"65-74","Quebec"
"5335","R_1CdVreA2gX8Izwa","German",0,2,5,1,"High school","English_and_French",5,"25-34","Quebec"
"5336","R_dalr80cr8OivFXb","English",1,4,4,1,"No degree/ diploma","English_and_French",2,"25-34","Saskatchewan"
"5337","R_5uUzBamqphmPJw5","Canadian",0,3,9,2,"Bachelors","English",2,"25-34","Ontario"
"5338","R_tMKOKed3aPSvlct","Scottish",1,6,10,1,"Postgrad","English",2,"45-54","Ontario"
"5339","R_3IZeKPcJBrdgcPd","Canadian",1,4,8,1,"Bachelors","English",6,"65-74","British Columbia"
"5340","R_10Zy2muhljIOxmO","Canadian",0,8,9,2,"Bachelors","Neither",3,"35-44","Ontario"
"5341","R_1rwi4EcrcPtkCya","Canadian",0,4,9,1,"Bachelors","French",1,"45-54","Quebec"
"5342","R_33rqZFNK33fMCHa","Chinese",0,6,7,2,"College/Trades","Neither",1,"65-74","Alberta"
"5343","R_YWhHWmhsLdbaJWx","Canadian",1,6,9,1,"Bachelors","French",4,"35-44","Quebec"
"5344","R_sMWWk3DtnMS9Uhb","English",1,5,7,1,"College/Trades","English",2,"55-64","Ontario"
"5345","R_1OHprRxN2GmmHIV","Canadian",0,2,5,1,"High school","French",4,"55-64","Quebec"
"5346","R_bBml8uFwk2Y55VD","Canadian",1,6,7,2,"College/Trades","English",1,"65-74","Ontario"
"5347","R_UaWCzXpzu82Nwu5","German",1,3,9,1,"Bachelors","English",5,"65-74","Maintoba"
"5348","R_6tlDaiJGqBwtgK5","Canadian",1,4,9,2,"Bachelors","English",1,"65-74","Ontario"
"5349","R_1kMN4D6kOcHqv0J","Canadian",0,2,7,1,"College/Trades","English",5,"45-54","Saskatchewan"
"5350","R_3iWrrKTb7iCnrAo","Canadian",0,4,5,1,"High school","English",3,"25-34","Ontario"
"5351","R_V4F0mSq4hDfcDwl","Canadian",0,5,9,2,"Bachelors","French",1,"45-54","Quebec"
"5352","R_enGgC0NU3aUgMlb","English",1,4,10,1,"Postgrad","English",2,"35-44","British Columbia"
"5353","R_tQxrwRJBwUNP05P","English",0,2,4,1,"No degree/ diploma","English",1,"55-64","British Columbia"
"5354","R_31Zx8VgiQDOHXbs","Canadian",1,6,9,1,"Bachelors","English",5,"45-54","Ontario"
"5355","R_2tDSmQYdwtITfbD","Canadian",1,3,7,1,"College/Trades","English",5,"65-74","Alberta"
"5356","R_3HzzNK6D4vuMFbq","Canadian",1,3,8,1,"Bachelors","English",2,"55-64","British Columbia"
"5357","R_2a6qcdyRtwXEvzX","Canadian",1,8,9,1,"Bachelors","English",1,"55-64","Ontario"
"5358","R_0SAUoo4Yqhi5Tln","Scottish",0,2,4,1,"No degree/ diploma","English",3,"65-74","British Columbia"
"5359","R_3oWPTFFhZmJtYUx","Canadian",1,6,11,1,"Postgrad","English",2,"35-44","British Columbia"
"5360","R_2fe0ZXoPUdqC4hR","Canadian",1,4,5,1,"High school","English",2,"65-74","British Columbia"
"5361","R_3RseH66GjoBAQTR","Canadian",0,4,10,2,"Postgrad","English",3,"35-44","Ontario"
"5362","R_2ATlhpkcLPYMYNI","Canadian",0,2,8,2,"Bachelors","Neither",1,"35-44","Ontario"
"5363","R_BVNgklUudGlu4F3","Canadian",1,6,6,1,"College/Trades","English",6,"65-74","Ontario"
"5364","R_3gTyLglm1r0I5XL","Canadian",0,3,7,2,"College/Trades","English",1,"35-44","Ontario"
"5365","R_3mmdI7xufNqERZx","English",0,2,6,1,"College/Trades","Neither",1,"25-34","Ontario"
"5366","R_2V2CzKCQhoF7lTy","German",1,6,9,1,"Bachelors","English_and_French",5,"45-54","Ontario"
"5367","R_3frze4SGQEeuWkY","Canadian",0,4,8,2,"Bachelors","English",2,"65-74","British Columbia"
"5368","R_110HOZ4zJ6MUq82","Irish",1,6,6,2,"College/Trades","English",1,"55-64","Ontario"
"5369","R_2QYfKkuok8LM8TY","Canadian",1,6,9,2,"Bachelors","French",1,"25-34","Quebec"
"5370","R_WjmcSaSWFBZpdTP","Canadian",1,7,9,1,"Bachelors","English",1,"35-44","Alberta"
"5371","R_1rcs8Xz1OUrPKAy","Chinese",0,4,9,2,"Bachelors","English",3,"25-34","Maintoba"
"5372","R_qEYawsOxFFjD6ff","French",1,4,7,1,"College/Trades","French",2,"45-54","Quebec"
"5373","R_A0g4fYBGz61ZiVz","Canadian",1,3,6,1,"College/Trades","French",1,"35-44","Quebec"
"5374","R_1jHrxDc3ZRiia8c","Indian",1,3,9,2,"Bachelors","Neither",1,"35-44","Ontario"
"5375","R_2BhBVXl4mAUN56i","French",1,2,7,1,"College/Trades","French",1,"65-74","Quebec"
"5376","R_1gjfmtIYCEy78rk","Canadian",1,5,11,1,"Postgrad","English",1,"65-74","Ontario"
"5377","R_3PY2W7I8ZuSd8kG","English",1,2,7,1,"College/Trades","English",1,"65-74","Alberta"
"5378","R_3EHnMLSiBcRzqY4","Indian",0,6,11,2,"Postgrad","English",3,"35-44","Ontario"
"5379","R_dhhA73vgZoLk33b","Canadian",0,2,9,1,"Bachelors","English",2,"25-34","Alberta"
"5380","R_2CyyCZEjduIB4Ax","Canadian",0,4,6,1,"College/Trades","English_and_French",2,"25-34","Alberta"
"5381","R_22GmbjpYmuoHwS5","Canadian",1,3,9,1,"Bachelors","English",5,"65-74","British Columbia"
"5382","R_W7IZQx4NmxUjxJL","English",1,3,4,1,"No degree/ diploma","English",2,"65-74","Alberta"
"5383","R_2axiAIm3fC8y1Ev","Canadian",0,3,8,1,"Bachelors","English_and_French",1,"35-44","Quebec"
"5384","R_sp1VZnXQblqGnaF","Canadian",1,9,9,1,"Bachelors","French",1,"75+","Quebec"
"5385","R_2B4WJes4DFDfasy","Chinese",1,5,6,1,"College/Trades","English",1,"18-24","Ontario"
"5386","R_2QXv6o8D5Kdmtkt","Canadian",0,9,10,1,"Postgrad","French",1,"65-74","Maintoba"
"5387","R_2VJtj7M22eBwzWj","Chinese",0,7,9,2,"Bachelors","English",1,"35-44","Ontario"
"5388","R_XFC1LPS3wjRkcXn","Irish",1,9,7,2,"College/Trades","Neither",2,"75+","Ontario"
"5389","R_22Mn92C3WXwGFxQ","Canadian",1,4,9,1,"Bachelors","English",1,"55-64","Ontario"
"5390","R_3LcCacoE3CjdcyA","French",0,2,4,2,"No degree/ diploma","French",4,"18-24","Quebec"
"5391","R_3kvWakuSwES0Thn","Canadian",1,6,9,1,"Bachelors","English",2,"75+","British Columbia"
"5392","R_3hgci3gmULR0dX7","Chinese",1,8,9,2,"Bachelors","Neither",2,"35-44","British Columbia"
"5393","R_27HY3fdc90Altg2","Chinese",1,5,9,2,"Bachelors","Neither",2,"45-54","British Columbia"
"5394","R_27v6m4jTcMXsUV7","Canadian",1,4,9,2,"Bachelors","English",1,"35-44","Saskatchewan"
"5395","R_21puOFvCip4c6cV","English",1,6,8,2,"Bachelors","English",1,"65-74","Ontario"
"5396","R_3EbCTaZEA2rwWBX","Canadian",0,2,7,1,"College/Trades","French",1,"75+","Quebec"
"5397","R_2rOfZFkA3jVnEMh","Canadian",1,3,5,1,"High school","French",2,"35-44","Quebec"
"5398","R_1QMWzZlx4ohyuZm","Canadian",1,4,6,1,"College/Trades","English",2,"65-74","Alberta"
"5399","R_2Ynv6m1ywmcCh7e","Canadian",0,4,5,1,"High school","English",5,"55-64","Ontario"
"5400","R_3QXg1fNxUcq9Df4","Canadian",1,4,10,1,"Postgrad","Neither",3,"55-64","British Columbia"
"5401","R_1IHoU1NNZuVdEGW","Canadian",1,4,5,1,"High school","English",2,"65-74","Ontario"
"5402","R_1F2FmYC06wOxqVe","French",0,3,7,1,"College/Trades","English_and_French",4,"55-64","Quebec"
"5403","R_tGtCu5RVL0UWJvX","Chinese",1,9,8,2,"Bachelors","English",1,"65-74","British Columbia"
"5404","R_SNVosOb9YZlaOE9","English",1,4,9,1,"Bachelors","English",2,"75+","Ontario"
"5405","R_12hGmGjTKTQnrn4","Canadian",1,6,9,2,"Bachelors","Neither",2,"45-54","Ontario"
"5406","R_07AI0N2f7dkipb3","Scottish",0,2,7,1,"College/Trades","English",5,"25-34","New Brunswick"
"5407","R_1eqpQqmDgXUReud","Canadian",1,5,7,1,"College/Trades","English",2,"65-74","British Columbia"
"5408","R_ekSVJzggATHrtcd","Canadian",1,9,11,1,"Postgrad","French",5,"35-44","Quebec"
"5409","R_25ZUoGA6bjq9Sux","English",1,7,8,2,"Bachelors","English",1,"35-44","Ontario"
"5410","R_10oROvIRAM8aq46","German",1,3,5,1,"High school","English",2,"55-64","British Columbia"
"5411","R_3RvIZCOX7lZFiST","Canadian",0,2,7,1,"College/Trades","French",1,"18-24","Quebec"
"5412","R_ufPPuZCbWytSkWB","Canadian",1,5,9,1,"Bachelors","English",2,"65-74","Saskatchewan"
"5413","R_3MiCZHSUvcPkuhI","Canadian",1,7,9,1,"Bachelors","English",1,"35-44","British Columbia"
"5414","R_2S7EdEnPWEbVDiJ","Canadian",1,5,6,1,"College/Trades","French",1,"65-74","Quebec"
"5415","R_1oyRD59SyNijtk3","English",0,3,5,1,"High school","English",2,"25-34","New Brunswick"
"5416","R_1dAi3pvUksUEPOz","Canadian",1,8,7,1,"College/Trades","English",1,"65-74","British Columbia"
"5417","R_0ilNndEjeGpfPIl","Canadian",1,9,9,1,"Bachelors","English",2,"55-64","Alberta"
"5418","R_rqeEmzu2ZG1nXFL","English",0,3,9,2,"Bachelors","English",3,"25-34","Ontario"
"5419","R_sU8W7MtkdhqjP5T","German",1,9,6,2,"College/Trades","Neither",2,"75+","Alberta"
"5420","R_3FVZysIj1oeEbzo","English",0,4,6,1,"College/Trades","English",2,"45-54","Ontario"
"5421","R_9stfkEcSpjyCdXj","Canadian",1,5,10,2,"Postgrad","English",1,"65-74","British Columbia"
"5422","R_3fCO7N2wZlMyG9Y","Canadian",1,8,7,1,"College/Trades","English",1,"35-44","Ontario"
"5423","R_ebVklXMFYJTMhSV","Canadian",1,4,9,1,"Bachelors","English",2,"35-44","British Columbia"
"5424","R_z2TNmRFQU22KzPb","French",1,5,8,1,"Bachelors","French",4,"65-74","Quebec"
"5425","R_1ml5Y6tSpSZ91eW","Canadian",0,2,11,1,"Postgrad","French",2,"35-44","Quebec"
"5426","R_db3snOJVR19dQw9","German",1,4,10,1,"Postgrad","English_and_French",1,"65-74","Ontario"
"5427","R_1HblCXbglzoJsVq","Canadian",1,8,5,1,"High school","English",2,"55-64","Ontario"
"5428","R_1QzUKiGZ48SwX9b","Canadian",0,3,10,2,"Postgrad","Neither",1,"35-44","Quebec"
"5429","R_8eNBKBQ9yk6oAUx","Scottish",0,2,8,1,"Bachelors","English",2,"65-74","New Brunswick"
"5430","R_2c6OjlAoAjPv140","English",0,3,3,2,"No degree/ diploma","English",1,"25-34","Ontario"
"5431","R_XAMdpoJVoDDDKbD","Canadian",0,7,10,1,"Postgrad","French",1,"65-74","Maintoba"
"5432","R_3Dbh3ERfjYVhEA6","Canadian",1,3,7,1,"College/Trades","French",4,"75+","Quebec"
"5433","R_3Gke2Dig68WDsDX","Canadian",1,2,6,1,"College/Trades","English",1,"75+","Ontario"
"5434","R_3D77hvNRNnAP602","Canadian",1,4,8,1,"Bachelors","English",2,"65-74","Ontario"
"5435","R_2EhJIPyVYNqN1T6","Canadian",1,3,4,1,"No degree/ diploma","English",2,"65-74","Alberta"
"5436","R_2uVd25oAdlOgUpp","Irish",1,5,7,1,"College/Trades","English",2,"55-64","Ontario"
"5437","R_2b19ccKsgfB7KHL","Canadian",1,7,10,1,"Postgrad","English",5,"65-74","Ontario"
"5438","R_4Z6QVvCAJZkF4jv","Canadian",1,4,9,1,"Bachelors","French",4,"65-74","Quebec"
"5439","R_2P0zeMuTWGrBdYq","Canadian",0,3,9,1,"Bachelors","English",1,"18-24","Prince Edward Island"
"5440","R_Xw95lWJqSeDqYkV","Canadian",1,4,10,1,"Postgrad","English",2,"65-74","Ontario"
"5441","R_2frHLAjpn3cVixW","Canadian",1,2,5,1,"High school","English",6,"45-54","Ontario"
"5442","R_2DYxsGfU2Z5nV8Z","Canadian",1,6,7,1,"College/Trades","French",3,"65-74","Quebec"
"5443","R_SK1LNSa0Z3QKsy5","Canadian",1,4,7,1,"College/Trades","English_and_French",1,"45-54","Quebec"
"5444","R_ZgEge6PRHJhVXvb","Chinese",1,5,9,2,"Bachelors","Neither",2,"55-64","Ontario"
"5445","R_2ggmneo6h9W9K0N","French",1,5,11,1,"Postgrad","French",2,"65-74","Quebec"
"5446","R_1Bx9ZmflfPizs8p","English",1,3,8,1,"Bachelors","English",2,"65-74","Alberta"
"5447","R_UA2lhYaOfSClCxj","Irish",1,9,7,1,"College/Trades","English",3,"25-34","Ontario"
"5448","R_1N9SZN6ZzCYBNqV","English",0,2,8,1,"Bachelors","English",1,"65-74","British Columbia"
"5449","R_3kOox44PoRiQEbh","Canadian",1,3,7,1,"College/Trades","English",3,"65-74","Ontario"
"5450","R_1LpTjHvDdU9YOla","German",0,3,7,1,"College/Trades","English",5,"25-34","Alberta"
"5451","R_1DZ3LRYn5ebnhIp","Canadian",1,5,7,1,"College/Trades","English",1,"45-54","Alberta"
"5452","R_RXrvBBYplFjkTCx","Canadian",1,3,6,1,"College/Trades","English_and_French",5,"75+","Quebec"
"5453","R_1FaYTO0mFCVWCFC","Canadian",0,2,5,1,"High school","English",2,"55-64","Alberta"
"5454","R_2P6dr3mNmctxpNw","Canadian",0,3,8,1,"Bachelors","Neither",1,"45-54","Ontario"
"5455","R_6D4BgOjhfgVXjl7","Italian",0,9,7,1,"College/Trades","English",5,"25-34","Ontario"
"5456","R_AGuuNQywqJ89kch","Canadian",1,6,10,1,"Postgrad","English",1,"65-74","Ontario"
"5457","R_3GrpqCX4A8eEABx","English",0,2,6,1,"College/Trades","English",1,"25-34","Ontario"
"5458","R_3JIwOjyfQ2Wm3jv","Chinese",1,3,9,1,"Bachelors","English",1,"55-64","British Columbia"
"5459","R_2dFMMDvZiLffrgO","German",1,6,9,1,"Bachelors","English",2,"35-44","Alberta"
"5460","R_1rMuSfdSCUcrSDy","English",1,4,6,1,"College/Trades","English",1,"45-54","Ontario"
"5461","R_3HADyw3034UXBg4","Canadian",0,3,5,1,"High school","English",2,"65-74","Ontario"
"5462","R_2TAEoq73dHaZpVu","Canadian",1,5,7,1,"College/Trades","English",5,"35-44","Ontario"
"5463","R_XBvBb9JkNpojAjL","Canadian",1,9,8,1,"Bachelors","English_and_French",2,"65-74","British Columbia"
"5464","R_2wvirhK5JBsh2Ge","Chinese",1,5,10,2,"Postgrad","English",2,"25-34","Ontario"
"5465","R_3qeup6yx71SsCCl","Scottish",0,3,6,1,"College/Trades","English",2,"75+","British Columbia"
"5466","R_866xstxuO0nS5NL","Canadian",1,5,7,2,"College/Trades","English",2,"55-64","British Columbia"
"5467","R_2UWqhdV66oPiXoN","Canadian",1,5,9,2,"Bachelors","Neither",2,"65-74","Quebec"
"5468","R_24dhPQhSUdjLtGA","Canadian",1,9,9,1,"Bachelors","English",2,"35-44","Ontario"
"5469","R_Uou8vK9N3bo1ZBv","Canadian",0,5,10,2,"Postgrad","English",3,"45-54","Ontario"
"5470","R_3IVJAIvQ8TFuu6E","Canadian",1,6,9,1,"Bachelors","French",4,"65-74","Quebec"
"5471","R_2ZZWaWflfRZgQN4","Indian",1,7,11,2,"Postgrad","English",1,"55-64","British Columbia"
"5472","R_54J1wxMQ8eT0B8J","English",1,4,5,1,"High school","English",2,"65-74","British Columbia"
"5473","R_2yjQp3CeGA1Dyx2","Canadian",1,4,11,1,"Postgrad","English_and_French",2,"55-64","Ontario"
"5474","R_ByArcWLb8o5B9eN","Canadian",1,9,8,1,"Bachelors","French",1,"65-74","Quebec"
"5475","R_1pJsZ6KD0K5FE9J","Canadian",0,4,8,2,"Bachelors","English",2,"65-74","British Columbia"
"5476","R_3Kr2GrijcvCT2bs","Italian",1,7,9,1,"Bachelors","English",2,"45-54","Ontario"
"5477","R_2UbdKT9xeo7y80X","Canadian",0,4,9,2,"Bachelors","English",1,"75+","Ontario"
"5478","R_AhuozodxEOsh4Ax","Canadian",0,2,4,1,"No degree/ diploma","English",2,"75+","Maintoba"
"5479","R_1JOzCZDnrpgnXKX","Canadian",1,3,8,1,"Bachelors","French",4,"65-74","Quebec"
"5480","R_2zkxp1EvA6VmevD","Canadian",1,4,5,1,"High school","English",2,"55-64","New Brunswick"
"5481","R_2zRMfttbutKZppy","Canadian",0,2,8,1,"Bachelors","French",6,"18-24","British Columbia"
"5482","R_2ROI9wI1fBEa4v6","Canadian",1,3,5,1,"High school","French",2,"55-64","Quebec"
"5483","R_3DcpCRrFnozmGX1","Canadian",0,2,6,2,"College/Trades","English",1,"25-34","Ontario"
"5484","R_umF7rMTL3PL817r","English",0,3,6,1,"College/Trades","English",1,"18-24","Newfoundland and Labrador"
"5485","R_1ikAbMJSYAmLKc5","German",1,3,9,1,"Bachelors","English",2,"65-74","British Columbia"
"5486","R_1IuZt14XZ4Mku91","Chinese",1,3,9,2,"Bachelors","Neither",2,"55-64","Ontario"
"5487","R_21aiNmbzioirF2O","Canadian",1,4,10,1,"Postgrad","English",3,"55-64","British Columbia"
"5488","R_1PSDUUdWcLHoeyu","English",1,4,9,1,"Bachelors","English",2,"35-44","Saskatchewan"
"5489","R_1F2GFqohntfuSQu","Chinese",1,3,7,1,"College/Trades","English",1,"35-44","Ontario"
"5490","R_WwBoUQh2kU3O1Mt","Canadian",1,5,6,1,"College/Trades","English",5,"45-54","Alberta"
"5491","R_3j80f94Ris8tMwY","English",0,3,8,1,"Bachelors","English",1,"35-44","Alberta"
"5492","R_3NOOSeKH0vjBXVf","Chinese",0,3,9,1,"Bachelors","French",5,"55-64","Quebec"
"5493","R_28ZALJgy5ca4BF9","Chinese",1,5,9,1,"Bachelors","English",2,"55-64","Ontario"
"5494","R_1pVUl93VbcD3TvQ","Canadian",0,3,4,1,"No degree/ diploma","English",2,"55-64","Alberta"
"5495","R_265y5GwmgJKp9Gs","Irish",0,3,9,1,"Bachelors","English",5,"25-34","Maintoba"
"5496","R_1ro94t8M3FeqnZ2","Canadian",1,3,9,2,"Bachelors","English",3,"18-24","Maintoba"
"5497","R_2RXkGFqd6RHOslV","Canadian",0,4,10,2,"Postgrad","Neither",2,"45-54","Alberta"
"5498","R_1OBjNLJ4cqdgP6F","Canadian",1,6,5,1,"High school","English",2,"45-54","Ontario"
"5499","R_ulVlYXtPqsi9IhX","Irish",1,6,10,1,"Postgrad","English_and_French",1,"45-54","Ontario"
"5500","R_DMHR8jkPEBG0pTH","Canadian",0,9,8,2,"Bachelors","English",3,"35-44","Ontario"
"5501","R_UfkYvccfNXXBU6B","English",1,3,7,1,"College/Trades","English",2,"55-64","Ontario"
"5502","R_1gHnWQNCFNJ9dRy","Chinese",0,6,9,1,"Bachelors","English",2,"35-44","Ontario"
"5503","R_3HM8jW2uohTvrXo","German",1,4,9,1,"Bachelors","English",2,"25-34","British Columbia"
"5504","R_ALlHjnEEgi5GnKx","Chinese",1,3,5,2,"High school","Neither",2,"65-74","British Columbia"
"5505","R_3j0xiZuuozDOzJj","Chinese",1,6,10,2,"Postgrad","English",2,"25-34","Saskatchewan"
"5506","R_2Xb14IepjAWHYpN","Canadian",0,2,9,2,"Bachelors","Neither",3,"25-34","Newfoundland and Labrador"
"5507","R_yyyasGB9r4EP3fb","Irish",0,3,5,1,"High school","English",2,"55-64","Quebec"
"5508","R_3JIaYKCTyHTzsxY","Italian",1,4,7,1,"College/Trades","English",2,"45-54","British Columbia"
"5509","R_1E6dj9maZMguW1I","Canadian",0,9,9,2,"Bachelors","English",3,"65-74","Ontario"
"5510","R_3LZ8Th3mNtYqHuq","English",0,3,5,1,"High school","English",5,"25-34","Ontario"
"5511","R_sNfFULGC0rUTHu9","English",1,6,11,1,"Postgrad","English",1,"65-74","Ontario"
"5512","R_3Gvn7KUct4sKv6C","Scottish",0,3,5,1,"High school","English",1,"35-44","Ontario"
"5513","R_1M67h9B9Mq0qrSt","Canadian",1,3,9,1,"Bachelors","English",2,"65-74","New Brunswick"
"5514","R_2ePcC2J8jzd6LU4","English",1,4,10,1,"Postgrad","English",3,"35-44","Ontario"
"5515","R_1o0RX5Bbe00Ir7K","Canadian",1,6,10,1,"Postgrad","Neither",1,"65-74","Ontario"
"5516","R_2pMIL431c8MROxl","Italian",1,7,10,1,"Postgrad","English_and_French",1,"45-54","Ontario"
"5517","R_3ffLQPgRoL1VZHa","Italian",1,3,8,1,"Bachelors","English",2,"75+","Alberta"
"5518","R_28TaTOhLqrj7VgJ","Canadian",1,2,10,2,"Postgrad","Neither",1,"65-74","Ontario"
"5519","R_3I0h3lQKGDIAnNo","Canadian",1,3,9,1,"Bachelors","English_and_French",2,"45-54","Ontario"
"5520","R_1dh5znM2DkSLqYv","Canadian",0,2,4,2,"No degree/ diploma","English_and_French",1,"25-34","Ontario"
"5521","R_1FIYK34iJEzgZa0","Canadian",1,4,6,1,"College/Trades","English",5,"55-64","British Columbia"
"5522","R_3kG3VyVh6M80BHb","Canadian",0,3,10,2,"Postgrad","Neither",1,"75+","Maintoba"
"5523","R_3suCJGO48adcaDi","French",1,4,5,1,"High school","English",5,"75+","Ontario"
"5524","R_1psqlPf4hsFRtiq","Canadian",0,2,9,1,"Bachelors","Neither",3,"45-54","Ontario"
"5525","R_WBwm46XJPlCQvzb","Canadian",1,3,7,1,"College/Trades","English_and_French",2,"45-54","Quebec"
"5526","R_2TFAIyk2PS8w0Lj","Canadian",0,3,9,1,"Bachelors","English",6,"25-34","Maintoba"
"5527","R_3iqDd0gCVxH5Gq6","English",0,3,5,1,"High school","English_and_French",1,"18-24","Newfoundland and Labrador"
