"","Riding","Sex","Official Language Spoken","n","freq"
"2181","Saint-Jean","Female","English",1635,0.0285589519650655
"2182","Saint-Jean","Female","French",53475,0.934061135371179
"2183","Saint-Jean","Female","English_and_French",295,0.0051528384279476
"2184","Saint-Jean","Female","Neither",60,0.00104803493449782
"2185","Saint-Jean","Female","Language_Minority",1785,0.03117903930131
"2186","Saint-Laurent","Female","English",16235,0.229372704153716
"2187","Saint-Laurent","Female","French",24010,0.339220118677593
"2188","Saint-Laurent","Female","English_and_French",7750,0.109494207403221
"2189","Saint-Laurent","Female","Neither",2675,0.0377931619101441
"2190","Saint-Laurent","Female","Language_Minority",20110,0.284119807855326
"2191","Saint-Léonard--Saint-Michel","Female","English",10495,0.144788576946955
"2192","Saint-Léonard--Saint-Michel","Female","French",39300,0.542181140925709
"2193","Saint-Léonard--Saint-Michel","Female","English_and_French",5960,0.0822239083948403
"2194","Saint-Léonard--Saint-Michel","Female","Neither",3250,0.0448368627991998
"2195","Saint-Léonard--Saint-Michel","Female","Language_Minority",13480,0.185969510933297
"2196","Saint-Maurice--Champlain","Female","English",550,0.0100502512562814
"2197","Saint-Maurice--Champlain","Female","French",53250,0.973047053449064
"2198","Saint-Maurice--Champlain","Female","English_and_French",155,0.00283234353586112
"2199","Saint-Maurice--Champlain","Female","Neither",140,0.00255824577432618
"2200","Saint-Maurice--Champlain","Female","Language_Minority",630,0.0115121059844678
"2201","Salaberry--Suroît","Female","English",6155,0.0988913881748072
"2202","Salaberry--Suroît","Female","French",49280,0.791773778920309
"2203","Salaberry--Suroît","Female","English_and_French",400,0.006426735218509
"2204","Salaberry--Suroît","Female","Neither",50,0.000803341902313625
"2205","Salaberry--Suroît","Female","Language_Minority",6355,0.102104755784062
"2206","Shefford","Female","English",1705,0.0299674839616838
"2207","Shefford","Female","French",52880,0.92943140873539
"2208","Shefford","Female","English_and_French",315,0.00553651463221724
"2209","Shefford","Female","Neither",135,0.00237279198523596
"2210","Shefford","Female","Language_Minority",1860,0.0326918006854732
"2211","Sherbrooke","Female","English",1930,0.0328091797705057
"2212","Sherbrooke","Female","French",53050,0.901827454313642
"2213","Sherbrooke","Female","English_and_French",905,0.0153846153846154
"2214","Sherbrooke","Female","Neither",555,0.00943476413089673
"2215","Sherbrooke","Female","Language_Minority",2385,0.04054398640034
"2216","Vaudreuil--Soulanges","Female","English",19600,0.242965166728648
"2217","Vaudreuil--Soulanges","Female","French",37395,0.463555224990703
"2218","Vaudreuil--Soulanges","Female","English_and_French",2480,0.0307425313003595
"2219","Vaudreuil--Soulanges","Female","Neither",355,0.00440064460146275
"2220","Vaudreuil--Soulanges","Female","Language_Minority",20840,0.258336432378827
"2221","Terrebonne","Female","English",1825,0.0313978494623656
"2222","Terrebonne","Female","French",53005,0.911913978494624
"2223","Terrebonne","Female","English_and_French",835,0.0143655913978495
"2224","Terrebonne","Female","Neither",215,0.0036989247311828
"2225","Terrebonne","Female","Language_Minority",2245,0.0386236559139785
"2226","Trois-Rivières","Female","English",695,0.0120419301741315
"2227","Trois-Rivières","Female","French",55810,0.966992982760114
"2228","Trois-Rivières","Female","English_and_French",255,0.00441826215022091
"2229","Trois-Rivières","Female","Neither",130,0.00225244737070086
"2230","Trois-Rivières","Female","Language_Minority",825,0.0142943775448324
"2231","Ville-Marie--Le Sud-Ouest--Île-des-Soeurs","Female","English",21520,0.269218740226434
"2232","Ville-Marie--Le Sud-Ouest--Île-des-Soeurs","Female","French",28160,0.352286232563958
"2233","Ville-Marie--Le Sud-Ouest--Île-des-Soeurs","Female","English_and_French",5130,0.0641771439294427
"2234","Ville-Marie--Le Sud-Ouest--Île-des-Soeurs","Female","Neither",1040,0.0130105710890098
"2235","Ville-Marie--Le Sud-Ouest--Île-des-Soeurs","Female","Language_Minority",24085,0.301307312191155
"2236","Vimy","Female","English",7685,0.112823900756074
"2237","Vimy","Female","French",42650,0.626146957351538
"2238","Vimy","Female","English_and_French",5475,0.0803787711957719
"2239","Vimy","Female","Neither",1880,0.0276003817074066
"2240","Vimy","Female","Language_Minority",10425,0.153049988989209
"2241","Ajax","Female","English",59080,0.943167305236271
"2242","Ajax","Female","French",940,0.0150063856960409
"2243","Ajax","Female","English_and_French",360,0.00574712643678161
"2244","Ajax","Female","Neither",1140,0.0181992337164751
"2245","Ajax","Female","Language_Minority",1120,0.0178799489144317
"2246","Algoma--Manitoulin--Kapuskasing","Female","English",28725,0.576691427424212
"2247","Algoma--Manitoulin--Kapuskasing","Female","French",10430,0.209395703673961
"2248","Algoma--Manitoulin--Kapuskasing","Female","English_and_French",105,0.00210801043967075
"2249","Algoma--Manitoulin--Kapuskasing","Female","Neither",70,0.00140534029311383
"2250","Algoma--Manitoulin--Kapuskasing","Female","Language_Minority",10480,0.210399518169042
"2251","Aurora--Oak Ridges--Richmond Hill","Female","English",53625,0.904605263157895
"2252","Aurora--Oak Ridges--Richmond Hill","Female","French",585,0.00986842105263158
"2253","Aurora--Oak Ridges--Richmond Hill","Female","English_and_French",855,0.0144230769230769
"2254","Aurora--Oak Ridges--Richmond Hill","Female","Neither",3200,0.0539811066126856
"2255","Aurora--Oak Ridges--Richmond Hill","Female","Language_Minority",1015,0.0171221322537112
"2256","Barrie--Innisfil","Female","English",53530,0.952830188679245
"2257","Barrie--Innisfil","Female","French",1040,0.0185119259522962
"2258","Barrie--Innisfil","Female","English_and_French",140,0.00249199003203987
"2259","Barrie--Innisfil","Female","Neither",360,0.00640797436810253
"2260","Barrie--Innisfil","Female","Language_Minority",1110,0.0197579209683161
"2261","Barrie--Springwater--Oro-Medonte","Female","English",49780,0.955286893110727
"2262","Barrie--Springwater--Oro-Medonte","Female","French",1020,0.0195739781232009
"2263","Barrie--Springwater--Oro-Medonte","Female","English_and_French",80,0.00153521397044713
"2264","Barrie--Springwater--Oro-Medonte","Female","Neither",170,0.00326232968720015
"2265","Barrie--Springwater--Oro-Medonte","Female","Language_Minority",1060,0.0203415851084245
"2266","Bay of Quinte","Female","English",54005,0.948787772312017
"2267","Bay of Quinte","Female","French",1330,0.0233661278988053
"2268","Bay of Quinte","Female","English_and_French",70,0.00122979620520028
"2269","Bay of Quinte","Female","Neither",145,0.0025474349964863
"2270","Bay of Quinte","Female","Language_Minority",1370,0.0240688685874912
"2271","Beaches--East York","Female","English",53215,0.921631451333564
"2272","Beaches--East York","Female","French",1235,0.021388985105646
"2273","Beaches--East York","Female","English_and_French",380,0.00658122618635262
"2274","Beaches--East York","Female","Neither",1490,0.0258053342570142
"2275","Beaches--East York","Female","Language_Minority",1420,0.0245930031174229
"2276","Brampton Centre","Female","English",49415,0.934209282540883
"2277","Brampton Centre","Female","French",590,0.0111541733623216
"2278","Brampton Centre","Female","English_and_French",320,0.00604972114566594
"2279","Brampton Centre","Female","Neither",1815,0.034313262123074
"2280","Brampton Centre","Female","Language_Minority",755,0.0142735608280556
"2281","Brampton East","Female","English",54190,0.88683413795925
"2282","Brampton East","Female","French",200,0.00327305457818509
"2283","Brampton East","Female","English_and_French",550,0.009000900090009
"2284","Brampton East","Female","Neither",5690,0.0931184027493659
"2285","Brampton East","Female","Language_Minority",475,0.00777350462318959
"2286","Brampton North","Female","English",55310,0.914744066815513
"2287","Brampton North","Female","French",570,0.00942694120565617
"2288","Brampton North","Female","English_and_French",420,0.0069461672041677
"2289","Brampton North","Female","Neither",3385,0.055982799966923
"2290","Brampton North","Female","Language_Minority",780,0.01290002480774
"2291","Brampton South","Female","English",56195,0.912552776875609
"2292","Brampton South","Female","French",615,0.00998700876908087
"2293","Brampton South","Female","English_and_French",505,0.00820071451770055
"2294","Brampton South","Female","Neither",3400,0.0552127314063007
"2295","Brampton South","Female","Language_Minority",865,0.0140467684313089
"2296","Brampton West","Female","English",61205,0.917066227150135
"2297","Brampton West","Female","French",670,0.0100389571471381
"2298","Brampton West","Female","English_and_French",540,0.00809109979023075
"2299","Brampton West","Female","Neither",3385,0.0507192088702427
"2300","Brampton West","Female","Language_Minority",940,0.0140845070422535
"2301","Brantford--Brant","Female","English",64870,0.971908008090494
"2302","Brantford--Brant","Female","French",630,0.00943890928159413
"2303","Brantford--Brant","Female","English_and_French",80,0.0011985916548056
"2304","Brantford--Brant","Female","Neither",495,0.00741628586410967
"2305","Brantford--Brant","Female","Language_Minority",670,0.0100382051089969
"2306","Bruce--Grey--Owen Sound","Female","English",52980,0.977220326477912
"2307","Bruce--Grey--Owen Sound","Female","French",435,0.00802360970211196
"2308","Bruce--Grey--Owen Sound","Female","English_and_French",25,0.000461126994374251
"2309","Bruce--Grey--Owen Sound","Female","Neither",330,0.00608687632574011
"2310","Bruce--Grey--Owen Sound","Female","Language_Minority",445,0.00820806049986166
"2311","Burlington","Female","English",61460,0.951982651796778
"2312","Burlington","Female","French",1155,0.0178903345724907
"2313","Burlington","Female","English_and_French",235,0.00364002478314746
"2314","Burlington","Female","Neither",440,0.00681536555142503
"2315","Burlington","Female","Language_Minority",1270,0.0196716232961586
"2316","Cambridge","Female","English",56045,0.953308385779895
"2317","Cambridge","Female","French",650,0.0110563020921925
"2318","Cambridge","Female","English_and_French",200,0.00340193910529002
"2319","Cambridge","Female","Neither",1145,0.0194761013777853
"2320","Cambridge","Female","Language_Minority",750,0.0127572716448376
"2321","Chatham-Kent--Leamington","Female","English",52900,0.936366050092929
"2322","Chatham-Kent--Leamington","Female","French",1305,0.0230993893264891
"2323","Chatham-Kent--Leamington","Female","English_and_French",120,0.00212408177714842
"2324","Chatham-Kent--Leamington","Female","Neither",810,0.0143375519957518
"2325","Chatham-Kent--Leamington","Female","Language_Minority",1360,0.0240729268076821
"2326","Davenport","Female","English",48635,0.873081411004398
"2327","Davenport","Female","French",860,0.0154384705143165
"2328","Davenport","Female","English_and_French",420,0.00753971815815456
"2329","Davenport","Female","Neither",4720,0.084732070729737
"2330","Davenport","Female","Language_Minority",1070,0.0192083295933938
"2331","Don Valley East","Female","English",45850,0.897084719233027
"2332","Don Valley East","Female","French",890,0.0174134220309137
"2333","Don Valley East","Female","English_and_French",780,0.0152612013304637
"2334","Don Valley East","Female","Neither",2305,0.0450988064957934
"2335","Don Valley East","Female","Language_Minority",1285,0.0251418509098024
"2336","Don Valley North","Female","English",51535,0.87981220657277
"2337","Don Valley North","Female","French",685,0.0116944088775075
"2338","Don Valley North","Female","English_and_French",1040,0.0177550149381135
"2339","Don Valley North","Female","Neither",4110,0.0701664532650448
"2340","Don Valley North","Female","Language_Minority",1205,0.0205719163465642
"2341","Don Valley West","Female","English",50005,0.916178087211433
"2342","Don Valley West","Female","French",980,0.0179552949798461
"2343","Don Valley West","Female","English_and_French",620,0.0113594723341883
"2344","Don Valley West","Female","Neither",1680,0.0307805056797362
"2345","Don Valley West","Female","Language_Minority",1295,0.0237266397947966
"2346","Dufferin--Caledon","Female","English",62450,0.963511532824192
"2347","Dufferin--Caledon","Female","French",665,0.010259970685798
"2348","Dufferin--Caledon","Female","English_and_French",175,0.00269999228573633
"2349","Dufferin--Caledon","Female","Neither",770,0.0118799660572398
"2350","Dufferin--Caledon","Female","Language_Minority",755,0.0116485381470339
"2351","Durham","Female","English",64240,0.958805970149254
"2352","Durham","Female","French",1075,0.016044776119403
"2353","Durham","Female","English_and_French",150,0.00223880597014925
"2354","Durham","Female","Neither",385,0.00574626865671642
"2355","Durham","Female","Language_Minority",1150,0.0171641791044776
"2356","Eglinton--Lawrence","Female","English",57760,0.935006070416835
"2357","Eglinton--Lawrence","Female","French",780,0.0126264670174019
"2358","Eglinton--Lawrence","Female","English_and_French",530,0.00857952246054229
"2359","Eglinton--Lawrence","Female","Neither",1660,0.0268717118575476
"2360","Eglinton--Lawrence","Female","Language_Minority",1045,0.016916228247673
"2361","Elgin--Middlesex--London","Female","English",56480,0.972954349698536
"2362","Elgin--Middlesex--London","Female","French",520,0.00895779500430663
"2363","Elgin--Middlesex--London","Female","English_and_French",60,0.00103359173126615
"2364","Elgin--Middlesex--London","Female","Neither",440,0.00757967269595177
"2365","Elgin--Middlesex--London","Female","Language_Minority",550,0.00947459086993971
"2366","Essex","Female","English",60140,0.933271260086903
"2367","Essex","Female","French",1795,0.0278553693358163
"2368","Essex","Female","English_and_French",165,0.00256052141527002
"2369","Essex","Female","Neither",455,0.00706083178150217
"2370","Essex","Female","Language_Minority",1885,0.029252017380509
"2371","Etobicoke Centre","Female","English",57410,0.928588758592802
"2372","Etobicoke Centre","Female","French",740,0.0119692680954307
"2373","Etobicoke Centre","Female","English_and_French",770,0.0124545086938941
"2374","Etobicoke Centre","Female","Neither",1785,0.0288718156085726
"2375","Etobicoke Centre","Female","Language_Minority",1120,0.0181156490093004
"2376","Etobicoke--Lakeshore","Female","English",62315,0.922024117777613
"2377","Etobicoke--Lakeshore","Female","French",1155,0.0170895908855515
"2378","Etobicoke--Lakeshore","Female","English_and_French",655,0.00969149959310498
