"cps19_ResponseId","votechoice"
"R_1DZ28n6AbUCdC4w",2
"R_3P4wndxLgcBTiPK",1
"R_1E0v5nPKw8hvhPd",9
"R_2S8hgxSwoNI8ZkA",5
"R_1pu1Sui5NcmwYi9",3
"R_2c7REcYNqJ7LcyV",1
"R_1FENopagl4NSXTQ",2
"R_2e8VmTV7NXaw9EF",1
"R_QcAwjQhM4EIUyR3",1
"R_cIx6ffKicahYmJP",1
"R_Uo08Zx4zrqfPvLH",1
"R_3JCQIodQgALdyQ6",1
"R_3PpZSRFJDgNgyAT",6
"R_3QDDLZfsbZJYgum",2
"R_RKubFC6zHsLAySR",2
"R_3g58rLPW31v86Vh",1
"R_1laSfVoCoQpNTEa",4
"R_10o2xr7BSlUGef7",4
"R_3j0UJ13ZF7nb0Xm",2
"R_2aWAqwePbMinWHZ",2
"R_1HiPvAmwxuJSTWX",2
"R_1r2GDFUumJzsjoB",5
"R_24HIzn50mdUtvZy",9
"R_3g2a5oUzpBCeXoF",1
"R_31MJgpuYlMyW99Y",2
"R_2Po4iaa08Ub6ER7",2
"R_3JzbtHWVpffQQoR",3
"R_24HPXbebfcIj8yk",2
"R_3D2r5NrGSulpf85",3
"R_2Eh0IYo9J40yUqJ",2
"R_UmXd1aByj68hf4R",9
"R_1NFxIbJRnC08x0o",3
"R_3FWJDQdCrgfJ9UG",1
"R_3GCjm4OIkqRLEcn",9
"R_1iaGZr6EaBdD9UA",2
"R_2sTIH9CvumdaOdS",1
"R_bIvtyuvlIb0lx5L",9
"R_2xxW2m5SyzidaKa",1
"R_2VfgdL0cT3XxpSi",2
"R_e3XO3bve57wzkQN",2
"R_2DYdp9QDcO9jPRP",5
"R_338XHHz202mB7F3",1
"R_DcWvB00nro0Sre1",6
"R_2TZBuEkAGQdMjgK",1
"R_1gpXa20XK3pChT4",1
"R_1mXIrbJIRmpfq0m",5
"R_3QMhA9jLyYcZZOh",9
"R_UcPeuB9EDYtUYcV",1
"R_sRqwEU5HNHENkIh",5
"R_2q1A9kRx4G5gJ3Z",1
"R_3R9rTjaVRoAZ28e",1
"R_1P662TWhQ7gBS3s",9
"R_29oWI32zxN5zQy0",2
"R_XFLhqV0T2eRmq4x",1
"R_240oNnJyp5O0TQI",1
"R_2SBUwFQAFcLqhCF",7
"R_4PH6bjopX6zpaKJ",2
"R_2ErUOkuwHaL8S6K",3
"R_3F3XZB0qxJyslV3",1
"R_2w1qKVaQM8CVCou",6
"R_2h7qA9PmfoYo52h",9
"R_1gvU6CcdfU1zHeF",9
"R_2R1FOBemt4vN1BK",1
"R_1MTaaotugZ1oWh5",2
"R_2WOtJ4SeuN3MyRr",2
"R_1rdC2rIzN17Aesd",3
"R_1LbzAJ2PRGKudLV",1
"R_1F3Tl61aanim7Yf",2
"R_25ABez5shLetMfO",9
"R_3IVJvL386KyLrsL",5
"R_3k0Scho7FZ54bxf",3
"R_a4wyd2roKSXfCZb",2
"R_3CTaiFOo3fKIl3b",2
"R_W6ZyD50BGnj1njz",1
"R_ZK2B9NTlOZonRPb",1
"R_Oqzu0rnRwig9FnP",5
"R_2eX4irYiGX5yySy",2
"R_2flZWGUeNKfHjtf",2
"R_28XQsImskpu9fyC",3
"R_1lhgUKf1sl3M8xl",3
"R_1CeSPTVODDJE9Kj",9
"R_2e9h8uVwGySAP3N",5
"R_2fg7tAXEoJC6XrN",2
"R_3qPZfBM7kWuxtx8",1
"R_T00WYVdLPmoZM2d",2
"R_2whvgDmlTc20rNC",2
"R_vPsZXippfKZ8DUB",9
"R_AFCPUwC2ywu12Bb",2
"R_3KCngwWXQ34GsFb",9
"R_2CTj3HHd30JD21p",2
"R_1EYW8lJS3VcqPSW",1
"R_2qEEvkje5CBgshe",2
"R_12xK3hUqurBnkUa",1
"R_1je04dxw1a6B2g6",5
"R_pB479sQcBVNP5vP",5
"R_vkN7YZ2Sr1ITTVf",2
"R_zcHwNpBWk9qn5Hr",2
"R_2bOVKXCEtyxPi2R",2
"R_2sXX8eOFhSsNQRU",1
"R_3hox9Tu8OSo2slS",2
"R_4ScgyyytJtj1vQ5",2
"R_ZKwfzsOwmRwf47T",1
"R_1M6CMGNfv8mAvL2",1
"R_ByOuvLdr9KbQTXH",1
"R_1oeesWlnGZZx7w9",1
"R_3iKM06IrEvAAGjs",4
"R_3sodinoQZrlA1Gw",2
"R_2mB7TTbho4l1pMl",1
"R_2fJMYOH4BVwb5Yd",2
"R_2q8IWq2OnZ59SRL",9
"R_1jDKrmSzeSrxfkh",1
"R_2s1DbCrbV9xhm81",9
"R_1ig55JKR8Zj1xyJ",4
"R_3QQcFYJUmkZBzYE",2
"R_3Mxv1F9tkejOO3Y",5
"R_2CytBJnEpLnKkcP",2
"R_1DNCm48h5yE1DBg",1
"R_3CI9YodNUSiWAHJ",8
"R_uacwyLfYCtp0Dm1",1
"R_1RFCgTsoUIOtlXb",3
"R_3iqKADbezfQLP8d",3
"R_1j9WunirWmAbAaQ",2
"R_12D1mnDQQH0rK3K",3
"R_2TGiRTHV6rr8rkR",3
"R_1g7quYarDl8NDyy",9
"R_3q8KPElWpQsfKnT",5
"R_2PA0geKCOaKLmpN",2
"R_1HbJbWziteEy4Ne",2
"R_2CD0IyxN5bbPRsY",3
"R_2f3Qw3ydNhDP2xk",2
"R_2vjPwMSUtnptv1i",2
"R_31cQiL4lvVCFo4i",1
"R_3Mo50dORCExC23O",3
"R_UtZTAQaTdeBtBCN",3
"R_1Lb92OCJwK2AFlE",9
"R_1Gy9UEYnvjpDT4X",3
"R_1rcyslJrOOgPh98",2
"R_2Swb04IpM0dDX95",1
"R_3EzEJL5fSX8zKle",2
"R_3IZecvHz5EbfZ7J",5
"R_10HhNEuY9FnxgdE",2
"R_1QgXy2pghtvtasi",1
"R_1jvKlYBWRQPLsno",1
"R_2TC6lPnWVeEVgKU",3
"R_3fPCBB1m3JToapw",9
"R_2Uhjg0G58wolnsC",3
"R_2Vwp3UVgndLWlhy",2
"R_2OTSfaQWr4pu90G",3
"R_TpDbsSROciGXJtv",3
"R_w1bJNRKd6axxqBX",5
"R_3sWp35vU2xyax2N",2
"R_3PRystGme2k8Fa0",1
"R_WvWfn3QAoWKYtWx",3
"R_3LjwSMg2leLk1TW",2
"R_3qeP9SdYEjGJznM",1
"R_3fUKRfdkpkXHWqk",6
"R_1kTYpCHPbBax9rM",5
"R_DNmOLYTkBSfXuud",5
"R_3M51GtR8YJNz7Oa",1
"R_qXiRLv02lob0poZ",3
"R_3oR7KToW979kPVr",5
"R_2wADG6kVBjudrUN",2
"R_10NpONvesFO8epE",3
"R_1r9aBAWDMSpDVIf",2
"R_10TU9EO8eBqBPJk",3
"R_1BWyQXammOW1F9h",1
"R_1K9blIy95KeKDn4",3
"R_2VO97PBEIxJNCEp",1
"R_0ebNHoR7oWW93nH",9
"R_UQP4jjQfX4hNZWp",1
"R_12eQCSvb8yk5a3d",1
"R_AzFJ69yiSY7x6N3",1
"R_10u8e1a6mlP8llT",1
"R_2uL0HEYjTle8LgW",9
"R_1mfqlertGQKE0F8",9
"R_CjKFW1WJwc3OF4B",1
"R_2E6GN17GLHlSU0t",2
"R_3JasHbJ5dhFRNZ4",2
"R_bCnjr4FT2qpupj3",9
"R_1JIPKsQq5mYikCA",5
"R_1K9m4oWaQgJSEu9",2
"R_3p0kaONncBXj011",1
"R_3pbeXb7M5Dtrmhm",3
"R_1dN2B8dNHvfbgdr",1
"R_1nVC8ucFGhydgXc",2
"R_2QMRQZF8hqnx8uw",2
"R_1mVnDeOVKZkWVxp",2
"R_xhdl1bSo5Gb8zL3",5
"R_3R7K7md41Dr5d6z",2
"R_3kHe0qxi5tvq8Eq",5
"R_2BmQQ5dJmP54393",3
"R_31mA3nuSj52zYBw",2
"R_3r2up9iabhW7C1e",3
"R_3MseU7WGHOzDNlm",1
"R_1r2EMsDxsBFWd5J",5
"R_2Tz3vsjke5Qmcop",1
"R_1fdRY7ntyNUcjK9",3
"R_1DzCg0x2cEn8KOy",1
"R_sXnQMQdMGqU01Yl",2
"R_3flbLOFgvm5InrD",3
"R_3ggic8tJ4GfoWNH",2
"R_3iPwdQF51MfA28P",1
"R_2aJNsWtvPhVESZ8",2
"R_eIDer8DmMnHrysp",3
"R_bdQ6UzfucPSNnPP",2
"R_3kzfn1VZQrMgSbB",3
"R_273cdqjjRN45YK8",2
"R_1FEt5EE2TBNcqHh",1
"R_21uMEf9kJMS84og",1
"R_1jk2UPIC7shpBRI",9
"R_12s8tNxj5sIuCKN",9
"R_DJpAx47MMhmKVb3",2
"R_2cdZ6AEZ0AN2tmA",2
"R_ANzAAPQFT6rAInf",2
"R_2aXBzCxghFBeeBy",5
"R_8fc3ozt7nHabd4d",1
"R_XFVfIASeo4spxTj",2
"R_1fdqqBvYpjKYOsh",9
"R_2EuB6rsz4XyyVgG",2
"R_3dMuukMIV18rpsp",9
"R_1jVUfvIXxjjFoOw",9
"R_7QkVptudCSV6KBj",9
"R_1Nsn4gBo3JngDF0",2
"R_BYeQDbH3Ic3H0PL",2
"R_eqvxlj4nbjH2UBb",1
"R_1PYRxq7uro1LIrV",3
"R_3ekaglxtLcefOz7",1
"R_sT1kMVxegWlrW13",3
"R_1qfc95E3TWZ8lO5",3
"R_1ocAJo9uKxGpJ4F",9
"R_DqaaHKVXDuGDSaR",2
"R_8IhF08pQs4LD6tb",1
"R_25uvTgtrby8WMEv",1
"R_2CZAuOsnh7S8o2p",2
"R_1K7iV7gOsXZJdE0",1
"R_3p46CXvFfqYaOF8",9
"R_12DxV9LBSFpn0rL",9
"R_T2erWQUTLIrXSZH",2
"R_1iqDyPpQt4cjx6B",1
"R_BrjiKrUiJyxNYRj",1
"R_vwOr0t38RjhhEm5",9
"R_33lEujUoZxb4k4S",1
"R_V54BaAWoJbp3wY1",1
"R_2vYwHuFI2kpATMx",1
"R_3g6EgZCXWlcZyaQ",9
"R_3HzuJMXJrBnFOyN",9
"R_3nMHVhd4Jmtv2jI",2
"R_3soxOeL2JqfssM6",9
"R_qL4h0E5W3jd2K6l",1
"R_25HGbxDaBoFFD4z",3
"R_stZic5QC02JUauB",4
"R_27rPMQMDVYEh7Xl",1
"R_2qvNnknMBaRoXit",3
"R_3CVnJR8EcccNS3m",9
"R_3kFzucwhRWIzij3",9
"R_2171281mU4vZ3wt",9
"R_vJOYODk8GzsknIt",1
"R_1rcad43GgmukPmQ",1
"R_3nlvTRQyKalIrlO",2
"R_3RxQBzdE9us0SvF",2
"R_57QvmHLLCWfCIdb",1
"R_2Si4wX1L1I8LQFV",1
"R_2DMPKo0y9td3ntq",1
"R_2E6MQ8VR3MhYZfg",6
"R_2PAlvi7eSfYDarY",1
"R_0ktrZlhaICKy70R",9
"R_1ptIUhmZrIZio5J",6
"R_3QQOxEuDh7e835q",1
"R_1LILBgtENnwSgD6",1
"R_1P1AEtEJsGNbSRS",4
"R_AdRjPG4NXAmjsCR",1
"R_3qKUapkZYryeRE4",3
"R_1gShqtMGMrWtuOW",4
"R_2f7AMwep5zCEvrc",3
"R_1CJgxRacgPHwAg3",5
"R_2Eh4Xg1VXPyFLUP",2
"R_1rkLioOJUh6ziOq",2
"R_3lJRCMBez6fenuv",2
"R_37xTIgz8HMwiKuR",2
"R_3JELixZEalq3v2h",2
"R_1OqceaLRuDuOFM7",9
"R_21nrlQLTjkJ9Amj",5
"R_2uZICDZ13w5P0Mi",2
"R_3VLyHVe1n2mJ05P",2
"R_3m2epxcPwiT6sV5",2
"R_XStK6vlsu34RdyV",4
"R_1JQtlmm5onki9Uy",1
"R_3O9p5L1QEEIsGa9",5
"R_1inenbKnwBevqnX",2
"R_2pXg2enUXzCIV7w",1
"R_3h4mlBtxNq3F57W",2
"R_2qDg57Ze704QGWa",2
"R_1ditK7nEtG3bI6G",2
"R_3qF3ojUYruIJWlY",1
"R_1CHnP9rqaoT1GbT",6
"R_2rIsDAYb0IU1M3I",1
"R_OoGGFZYK3xUMxOx",1
"R_7aAYP7D3HXc20fL",2
"R_3oLSkMrNO7FEHsh",2
"R_1eERJkpTB33o7mo",2
"R_eEc89B9bTaGb2Fz",1
"R_31tpJ2gDuwZIAHU",1
"R_10AGHmnMFaAA0Tn",3
"R_8nOAjikxvXDot1v",1
"R_tSVbipzvJRzeHEB",9
"R_3pfenVrA8zCjbN7",9
"R_2rU4V6lQUQvheKk",4
"R_Byssm5motlanumd",5
"R_2E0JWW2WJS6hXjL",4
"R_1Ics4Bm75uDLJ7z",9
"R_pc16hrQyHYPm56p",1
"R_BXmTitn0527or9n",3
"R_1CkCLt67VlkSsV7",4
"R_ezamul9F7EuP7Mt",9
"R_2EnqAduunAZQzEE",9
"R_1f0XtM4euoWtRQf",5
"R_2uWzCwGqq4vuR8g",2
"R_1HtXszQAwcwi3Xr",4
"R_1FFBbn5ukHFZbHe",2
"R_1pRoXlwgWUmgnt9",9
"R_RLJnRxHHjP5VQlj",1
"R_SHSz3TJv8Uivv0Z",2
"R_eQdlrdvdhkFv7CV",1
"R_3FUV7YGK9brqv0s",5
"R_2wjJnRXEMru6ftN",1
"R_22ochtHpo8tBf8B",2
"R_268WNDYFCYsObof",2
"R_3g0q3RSMDGwYncW",2
"R_W1FGeMXqONxQkOB",1
"R_2rSI6gkfuKs633t",2
"R_2SoUmjmlFoY4T63",2
"R_0cz6P18N0Rkrt6N",3
"R_sMgcmewZbbh2ktH",5
"R_2rSBdLjFyns0zwQ",5
"R_pcufhoXjdMaHSuZ",9
"R_AbquLwIh0jAxqDL",9
"R_3ebk3ISTqe8JX9f",1
"R_2YtCPBkrtB6gPFO",3
"R_3Gfxa2BvbUAPL5H",7
"R_269nNAhIhQvrEfS",3
"R_3etbpbi7D3HeD5b",1
"R_9BTeNX20NA86VLb",9
"R_1QGI8GlHQqL8pH5",2
"R_3CIuq4eYXMaYW80",2
"R_3hH09fXWdrIFbSi",1
"R_1IzRStYrIs5PXJg",1
"R_3Grpok7XeAutJbm",2
"R_yJwlVDVW1kZR9m1",1
"R_3jTAJJopQDknbtU",2
"R_R8nF46OaJyzb2PD",1
"R_3nHEwYSpvGuRLyM",5
"R_1OAYwFs8MAMeX9t",1
"R_OvEbqPnRGUNCNvX",2
"R_1q9tMuZ4pS9D8Oq",2
"R_9H87CY80VYRWkbD",2
"R_1o5YBuFtVwhbymR",4
"R_4HOeUsOpgYkuQOB",3
"R_qOuIjBelYDNNisF",9
"R_2cCTlcvsxh4rafL",1
"R_1Qmv5aa3YVxWbfA",4
"R_3pgte295ij8PEb2",9
"R_9RfAl6XAQI3CeDT",3
"R_3G9dY3NH9IIy5AE",2
"R_vV6bMpqQclToaFX",1
"R_40Ae43ETUB4FBgl",4
"R_1Nzwt23DxEZ9hl0",1
"R_2TXX5DllR1wN1ay",9
"R_2cnDHbgkTXpYq6p",9
"R_2tsf0AzRhvO1FUb",1
"R_3nvggRgudMiWLnv",2
"R_D9aFjsoJw3v7Ujf",9
"R_2tg2xRUq6NTs3JH",1
"R_114NdVA66O8Zxl7",2
"R_3Hq0xmKsxxPMuOl",5
"R_OAN1H2ronWlUepb",1
"R_1HkGUjgXN6NirZG",1
"R_6FHHUwde0a6jjax",2
"R_6yycHyiLcaYjQxH",9
"R_3IYJnRE6crtlycw",9
"R_2rjRCKOGICdcmzE",2
"R_2rvUFLOvYpCiDHy",1
"R_1F2KaKBrkz6KtLf",2
"R_2XhuX30OFVbAExH",2
"R_2tzY2Zjxh2RDyxF",2
"R_SBlchYGBpaXJOQV",1
"R_31pDSbNFj8IrnBV",1
"R_2AGbIyiLnJvKZcq",1
"R_1dEORnUKUmKCSNS",1
"R_4MwpjuiIeJdGYRX",1
"R_1k1c2vrlDQ9MPjX",1
"R_3fjxPlkriPSThYq",5
"R_3OcNULlnZo3Ifif",9
"R_1C1Rh7yyh7ykbhS",2
"R_31i2pjcy5X9muvh",1
"R_2vcUK2c1hT5Qcpm",9
"R_3EsOi5sWsjSd8az",1
"R_3szZOM2gmqvYYRN",9
"R_2SCzxxFZFqZU4AN",2
"R_3qHEgl235jD7rtk",5
"R_2wbnacfpgPzqWmV",3
"R_1Lu6wu7vH1NPwGJ",2
"R_UirGqfZAOonfE1b",1
"R_71Dths7B8ellAyJ",2
"R_2QtwWL745nmDdji",2
"R_xFsQrte44i95KXT",3
"R_1FxC2LP66iTxfbZ",2
"R_2CVZzoYOI7TOiif",2
"R_12zIDJziI41klb7",1
"R_3q7OaN7O0a3yLp9",4
"R_3iyYsb59exe2RYy",5
"R_Woluv31JRJQRN3H",6
"R_2UVppkRkUY2E6pk",1
"R_302lKClMdQ39hzj",9
"R_yCoAcND3F4g5Drz",1
"R_1g10fwn3aKm9aCf",9
"R_1JEGXlpt3M492j2",9
"R_1cSUIT4XwvXCTuE",1
"R_3n11mYvOs0ceWYs",2
"R_2BrHUnZIQ9fOHBY",1
"R_215PACDABW11Gez",2
"R_2QM4i4UDmMYQJGT",9
"R_d6dhnAihK5JRUwV",1
"R_WCjsQkLIhmFQniV",9
"R_1l651Lyx3wiE3XZ",4
"R_2sXqzgYFcADdZcx",9
"R_3Hk4eaiC6Tvyly6",1
"R_2WNzPQTbV01POpF",1
"R_8IkyOGaVS7FjPah",2
"R_A4f38eCzfK13fjj",3
"R_qDQJwHnBXFK15yp",1
"R_aaxnumfSpIVsPxD",3
"R_3dGH05WUJ3VFgwf",1
"R_2zwstcKqWm6JfPa",1
"R_3Ho92DkRf3dkbq1",2
"R_279I5WlleEdZvPu",2
"R_2Cj4v3RFiZcPYV1",9
"R_2VImwxciRavJM6M",7
"R_wTM6xbiZj6lJRlf",1
"R_ulchcLDrQNkFAuR",2
"R_3iD1stKLWbupjMD",2
"R_2YfZF5E6ZurL2p6",1
"R_rf4oHjTgczGQkil",1
"R_3EXVxkoSuuZoPny",5
"R_2WYUyK3mH5xlk6J",2
"R_VJ37YTOE10851rX",9
"R_08p5qiAMNenJbYB",2
"R_2uTJJ3qCUrX8mQC",1
"R_Wpax9U1DV8qULRL",3
"R_2xz98SOrrI0Jp8f",2
"R_1QsHFF5AjwsduT2",9
"R_bl3WoJIWrDoy3sZ",9
"R_ysz6WxkIqbMy01j",4
"R_3GxFjEb1iyH4Lq8",2
"R_2YPaRXrLMA28941",5
"R_3J48nhYwGmoEywg",2
"R_2fevO7uQtQ7c3US",4
"R_2D1QOdcx07GOyK4",9
"R_2YVMZACulfvfYG1",1
"R_2cA8c3wwpW99B3B",2
"R_3PNpW2wVymPXHte",3
"R_SMGdG19llY9XOQ9",2
"R_1Fggo8gC7IQqXGZ",2
"R_22RZYfZpMl9rjx2",2
"R_2ydssya0Qya0CUH",1
"R_1jIWRL6IauZgnZ5",1
"R_2sRUJ4MNr4PjsTk",2
"R_OILOYObLbkhO14B",2
"R_2zhAGMgQJd7LZDw",9
"R_2pJivqgmp1XEDTZ",9
"R_1oAcbNzS6sDCRoW",3
"R_1pW1AP4G0Cb0smU",3
"R_1hzKU0JRqAzOMnf",9
"R_1KlKghrCSOAG0fz",1
"R_3PsHehwrWwos6zl",2
"R_1cStw7eFtfPAgkL",1
"R_A50xglMwrD1xhxT",2
"R_vSwJ8aTulskVOql",2
"R_SGIRp96OHZn4qeB",1
"R_3qrI5akd6bSIOLX",1
"R_5nJkOhXrtzDRGPT",1
"R_2tnZCqBtBmHumnO",1
"R_DRZV1l1LShXZv0Z",2
"R_28TaPfnegMjK6W0",1
"R_1K20Kznr9DEUqkt",2
"R_21t60DN1sU1UNHf",1
"R_RzdstfOwfKkf9Hb",1
"R_9F5O1Owa2jUih0d",2
"R_tYWs3vF80E0xXuV",1
"R_1pSbvFXAV1VlRvH",2
"R_2wphmiUhGRldHrR",9
"R_27IOyqdocDxLjbK",2
"R_1FQyj4ln4YcGq9o",3
"R_1GPr05g8P2wupJY",5
"R_1C8sTadtWQpIczn",3
"R_3MoPvUWHRQqMGel",4
"R_1GwbYooRew0lmiX",1
"R_2QsTEjEgIXF6EOf",1
"R_3kG11OGjsLgJEtU",9
"R_3MMyMMh3T023OOj",2
"R_1eJEl6IuKcICAly",2
"R_3MbOSlAyvNixC2g",1
"R_3pmy9qatZav4ljP",2
"R_2y2X64cJoy4Oz4l",2
"R_3rrJme71OsPX26d",3
"R_3h9Ye4ml2q6Ckvy",2
"R_2domSHWlGZlmsvY",9
"R_30uXFJLplu9AMTN",6
"R_3R2ub75EvX7dyyj",2
"R_3CT5EZszk2kf9Zb",1
"R_yZUbpWT7UCaDHr3",1
"R_0uHfLEUDUbSvczL",9
"R_3MyZ4SoOryneTcs",5
"R_3R3lMSIJYVZFFMY",1
"R_1P4TC75gnVZgmD1",9
"R_2BhVYEfB5aJ9LAu",3
"R_3fpWeVkZ3pwZsFR",1
"R_1lzCkhpyyusW4r6",4
"R_1lxY2DGEgJH9R32",9
"R_3gRx5PyFYc37Tfs",2
"R_2YFDHSAUmXnwZ5X",2
"R_1N8JoCl5Ass0ODI",1
"R_2dmPKzswGHox3zp",9
"R_1q4cbQO6QHepHaR",9
"R_5gAhkdxLv0Mt1oR",2
"R_XLZYmJsqMRVvBfP",2
"R_1nPDGkfej3OWjnZ",2
"R_1Gw8irmw5mlwGhJ",1
"R_22XiWLVpHlqyIFD",9
"R_3ekrb4z1ZpyOje4",1
"R_T58HJtV4RCZJ0ad",1
"R_Wktq00s3Jps7tQJ",1
"R_2TRBW4vKfjUl5HC",9
"R_0P2C4axoP5yutUd",9
"R_aXyg9i9DLC9LK8x",1
"R_z7EExkzi7Ury8oh",9
"R_2xPFdeMaJ9cUh7F",3
"R_29vojLLUAzGiE6g",1
"R_2zBlJ0iWzwl8qXg",1
"R_2aUCvN1IWvOnDl9",1
"R_29adGjH0b8emJKJ",2
"R_Tn0zwVnu4k7t8Gd",2
"R_9S4yQqux6Eo90K5",4
"R_3ee5vhSO5ZbYLFS",2
"R_spSZQjgGnoGRSbD",2
"R_4HNF9s6jN3BJI1H",4
"R_3KIVQ1lcr8ISbK6",1
"R_1cZVUEpbsipwScq",1
"R_9XhjSlZ5WduhYbf",1
"R_2eb365VjJ6kLO5m",1
"R_1rMpqz68t4oePGs",9
"R_2qrANtbmS3F8x60",5
"R_XRGhIBJL2qD1kJ3",9
"R_3PBHIIhXGAXbiYz",2
"R_1eUER8ZOYv5ksWk",3
"R_Q6rRTFElZgW9RqF",3
"R_3EbR4gpjzYseP60",9
"R_1NkVO5EFbHOdtNI",3
"R_24IsSb1jJFmdvcX",9
"R_2xVqS80DYoiL1kX",4
"R_1IKKA1sBdSjjyl9",2
"R_3GdL5cByHp29zAw",1
"R_yPTtPU2NoJTwKXf",9
"R_8GJd3B630DAGjLz",1
"R_2XnfmYi5E6GZHUw",1
"R_1jQgXrRpXIBDeXe",5
"R_vdkkxsqk6BhGxKp",4
"R_Q5Q6gzoCOrQ0mM9",9
"R_1YXEt9yLnJeOlO1",2
"R_305HfiWuJJzs74i",4
"R_3qJtfu9rzmXrcdK",1
"R_WxJF5y15B1HVTNv",2
"R_31jAUsT7UYkGjQN",4
"R_3g6Iw0ZVcTmVMel",3
"R_DeKgZ37XNEIHHr3",2
"R_31bDUWYJaeS6UkU",4
"R_1N2oQ5XFLyTEtdi",2
"R_vMovdWHOfkPODAJ",1
"R_YbEnQgL2wHi1K81",6
"R_8kdcOxK6f0n6OYh",2
"R_1pDPldJCAdPZ7ni",1
"R_3JCtuqVBG0qOLEK",5
"R_2pQYVGpQb3DdhXw",1
"R_1Gy2edYuYm4eFha",9
"R_3g8hzQxDnnwDhqs",2
"R_1NmKimOV77HnBwf",2
"R_2QLFVeJKnfhvNe6",5
"R_yDvcUTSrAcIXYiJ",9
"R_1ON2F3Rt8rbVSB6",9
"R_A6ZcmaHQBRjJTBD",1
"R_3e9QAAAyNbOfMRg",1
"R_27IFeXjEpX7U6tC",2
"R_1Kwk9C7h75drNgZ",3
"R_2pPlnUJzphUI2xe",4
"R_6s1PNVLO58ZD321",5
"R_1lA9TSQtbrhCnj5",1
"R_10MXb3zdPcwNkc9",9
"R_1otZjvFhZUn3Rsw",4
"R_273As9N6msi6rL5",1
"R_6XuBfF90CMJhsSl",2
"R_1eFgD6bOOkBpHsy",3
"R_AC0qSAz986qxQlz",3
"R_11WI7rEYq5Mb0s8",3
"R_3pr1ZKdNTpOkBIp",1
"R_6KxsY5YdIEEvNU5",4
"R_2dY2uLbMoxUyBZW",1
"R_2s5SV4JjbLhwsAa",1
"R_1FtBeTNpReclaeD",2
"R_2SBOYw6FhUHbmag",4
"R_Ug9OHvoXGDHJmzD",2
"R_RRHJubo1mvcgawp",1
"R_1kF7mRhDqW32RJp",5
"R_8hPnFZAS3n82aNb",1
"R_2DTYNOV5uyf1Il3",9
"R_22nTEUI09SlJe7T",9
"R_1jkczDwcMeUzpXY",2
"R_QmOlnq6EverzC4V",5
"R_3mdCcGKX8E7sgym",2
"R_3CDG6NM7BchmpNj",9
"R_33eQK3KB4T9qo03",9
"R_37QUWyIP6jkTb8t",2
"R_3I3qKHX653nh9wn",9
"R_C7glVFrxfRcD4tz",1
"R_5anq0KCC0ZRogtH",3
"R_AbMBMyyoPkjz0xb",2
"R_snVeG5C1OTZlJGV",2
"R_1JL29YVn16VAR6A",4
"R_00X2WINp96g7CZX",2
"R_1K2ubNdGL4P9wsp",2
"R_3PZv9G7ocdDlJTp",1
"R_12hdktBTEURhxqe",3
"R_3r2jWpLOsyUpNvm",1
"R_2AN0pgYKhKcO6BT",6
"R_8j1QmVyqeHR8xnr",2
"R_ykXM7XFt5XTihsl",9
"R_3oXuoC7YhFXrRLy",2
"R_1GNrXkA59GRxXUc",2
"R_24o4fX4UFHRYfLf",1
"R_pAS71fzp5bHhdQd",2
"R_32UWYblNUBo538s",9
"R_10wuOcfdT5mjsAH",1
"R_RsOGCVhx61TtbIB",2
"R_33wpup1OAFYHczQ",1
"R_3338nen1PZDhmhf",9
"R_1ilE26JeVSStFLE",2
"R_3kNUvO1WJtLHqa1",3
"R_2rZ5vkMpTiMwE02",2
"R_2WD3vsPoyOku1vg",2
"R_1FeStYTTXWpg00D",2
"R_3HHawptWeNHnsln",1
"R_1P7AmHqf6rWv2oD",4
"R_pc6R2efmhcy8gz7",2
"R_ZkFOSXOhhKovWsF",4
"R_3nrCIDNIKF7HKES",9
"R_2viFrgA05lcjOk9",3
"R_2YaFulAvAH07utj",2
"R_2z7MZbX9mXm9uC4",2
"R_pttGU8jXkaS6EX7",2
"R_D1BUvhiBJsat6KJ",5
"R_2ZK2YbaWP0HNPcv",9
"R_bDzFHhRDenp4zGp",5
"R_2cphYE5tDHITKMg",2
"R_3J3maktXX6HbXbj",1
"R_2DZXoQpBgnxtNkl",9
"R_9GedFuiWdvhMitz",1
"R_s4EDSZlocuQ45Rn",2
"R_2a97U6qW9Ieoakt",2
"R_1BQK2KNyK0UXihc",9
"R_1pMu8878xllP1Wx",2
"R_3lQSeO9N9KYJUkD",5
"R_1l6LvEIh7hMdKPa",7
"R_2eam6GA8CP0FXaM",9
"R_37semGsslGY44vL",1
"R_3iJ4J9eB6YBEHxK",2
"R_1pQGMOxdd8aj1Iu",3
"R_r3hUtPDxlk9UdgZ",2
"R_3shsGtZrx33akJQ",3
"R_9AirjPJ3ZgoE9tT",2
"R_PvB6iJ91BoIJW5H",9
"R_2U9PbvNkXY7sR3Y",9
"R_0fG19TEXmITSLux",1
"R_3EzBJauMNFd3Oci",3
"R_33kWcpCkYaJsev7",2
"R_2CiUh80WxFV4Wdl",5
"R_2ya8vh1Ebs2vpJG",2
"R_3hngwnHSzD6hLA2",9
"R_3qdIgyG5l4Tn8W2",2
"R_1F4GlTKAHxIfmfz",9
"R_78QVbvSrs03hFn3",3
"R_1jAEYqBafWNfe0V",4
"R_3MxmqDipgsq6GxN",2
"R_1cRKYh6nqWqDyjL",2
"R_1KqmTicJQiXilev",1
