"cps19_ResponseId","language"
"R_TuBXZeSfG9BayJj","English"
"R_1gGYvUaFo8EwCFk","English"
"R_27VDaPwiNiKQM5h","French"
"R_2ts2dUPpRRv7QVQ","English"
"R_30dj0oRq9VKaC13","Neither"
"R_2E0K4nM4jNzvufY","French"
"R_3EyYhRIghBqY3Ia","English"
"R_2P1eL8mtcyvahLk","Neither"
"R_3MoHljt24Tg5dOF","English"
"R_ub1tTrAi3IsCDRv","English"
"R_30f8pw11d2Loi7p","English"
"R_VQjHQLkSjCW9oM9","English"
"R_BJ56vWKQaRhGiTD","English"
"R_1plCdHUd5wHnqNE","English"
"R_s6eMTLGXIjgMj61","English"
"R_2sSiXO8KSYGm7EE","French"
"R_2rMTQVMAEKgk0pt","English"
"R_20SZg6ew5A9FP2x","English"
"R_12tmY8N2PKUubCl","English_and_French"
"R_3nIvu0ORn9VKC9V","French"
"R_2rBcslpOwQ2Zj8y","English"
"R_3kjts2FgDqF0cAl","French"
"R_2azVyvh53gylEJi","English"
"R_1jJLJjMfPY7qHww","French"
"R_Td5Susaw3Cvfcjv","English"
"R_3jea6eVhRXttc9S","English"
"R_2f1fpryu9Ev6Kbf","French"
"R_1n0xFy4lkt9QIAV","English"
"R_3Rqn5wyAKZ9xZeA","English"
"R_12eTIWKlxKkvQcK","English"
"R_3q7PTPZWCkqmK5U","French"
"R_3PLWfy8BAclvz2p","English"
"R_1cYxsUXPHGUFh5G","English"
"R_2wHtIpIBfyTkoLN","French"
"R_2dQLyJKyw3BsuiF","English"
"R_3gS3hG5WrSeBWZQ","French"
"R_12JhBBgsRcp6tlG","French"
"R_s7hDanMTnzIT4uB","English"
"R_24CyANA1YcpNSz7","English"
"R_1MqvAStgpIepUvD","English"
"R_41nqTT69ejjjbFf","Neither"
"R_2CqqZeG1jQSxJwL","English"
"R_1kS2ikCV9T2OhyK","French"
"R_2OVAQvuC5zHZXj9","English"
"R_3PiayR2vQLjQmFs","French"
"R_YSy04Ufmvr0kGsN","French"
"R_DqHKfztQL6ysGmB","English"
"R_3L57lgazltwlWOC","English"
"R_2V282TpCWM50Hal","English"
"R_3maVl8VdhAiHCiG","French"
"R_9WDwgA2SMurTBn3","English"
"R_Zta2JywKZ1etjRD","English"
"R_3nouq3lADCAeLWa","English"
"R_1llTK06TWAJoYfc","English"
"R_WqHQj9QWlozT9mN","English"
"R_1ILrzGlTgwro7Bo","English"
"R_3m95YaTl7ZSagHL","English"
"R_OdNSnDwfhXQwD8R","English"
"R_2QG5L4P3ZqdTYox","English"
"R_Tcv83eNYmnj7Fpn","English"
"R_r1Goq9HW2qvMfHb","English"
"R_vr7q5lMKCFXb0nn","French"
"R_3PM63vtVqvHvGL2","English"
"R_2uQ9R0a7hurEHLs","English"
"R_23ggCu2AvhyIS9b","English"
"R_VLv2HR3wjvenVXH","English"
"R_1mqhxGcuake3CnY","French"
"R_2QJKNtlbzRV3Wd0","English"
"R_7UrJMyUJrp8RxbX","English"
"R_vJPd12PFZTrjzbP","English"
"R_xfHF9kP4kCxbd97","English"
"R_3h0KoElGikvHM3c","French"
"R_eCJFp6DNg1DdNpD","French"
"R_SMNt0pH5JZCBnUt","French"
"R_2dz4WLUhamTJTvK","English"
"R_1jwB4D0wZ159LiE","English_and_French"
"R_2f7H0CaFi2WNOsh","French"
"R_3h4T9fhPmJYx9jT","English"
"R_2zpeyF83op6P94c","English"
"R_3iR3wtkqQj8Wpnq","Neither"
"R_2f7YmLDFX9GpcCt","English"
"R_1pF1YWjSKFKVMES","English_and_French"
"R_2DLIPw19IBoMqSc","English"
"R_ABBdj47VNJcq49j","French"
"R_1DIvZPNndevtAbm","English"
"R_cUDO2GkQ2uUSuhX","French"
"R_1hSF8HsoiNpTw8I","English_and_French"
"R_3DdbPXbdmfB2GGs","English"
"R_bjUzzUiZmwD5LCF","French"
"R_2uOg75a0mjjTUJQ","English"
"R_2yebNyYFK28BRJz","English"
"R_24FQrBU1D0VSkTX","Neither"
"R_pKJVVcZgkbFVh73","French"
"R_1d18xb9GGKz5EUK","Neither"
"R_2AE7Vg1QYnGiyIW","English"
"R_2tgRNOtDx2oqm29","French"
"R_2S3oAnvtVznORWn","English_and_French"
"R_vxc3FMFoXvk0T9T","English"
"R_3Ja5J9TAf5sq5yp","French"
"R_1LexA4nfKavqL66","French"
"R_1pnHGUXUC9MLUCq","French"
"R_tGR1R1mCR1il3bj","English_and_French"
"R_1BXw9jFzYR6m73Y","Neither"
"R_vwwLY8cWWVKyf85","English_and_French"
"R_3ekrgECnmDLZ7qq","English_and_French"
"R_1och7x7fegFpWj6","English"
"R_C8qlmYTCVAM0VQB","English"
"R_a60x0hoggiS4gWl","English"
"R_1HqtWjLsQB8z72x","French"
"R_3kArWwMNFAXEsby","English"
"R_1IMcva2FMSx0nQ7","English"
"R_qDsVOtXqSiH902Z","English_and_French"
"R_27eYg1fbpggnDp9","French"
"R_1zCykVZK1ZvnvRT","English"
"R_3ho0LS1TckSahEP","English_and_French"
"R_1nZU7EjKDw9ORxo","English"
"R_yjqW7IUxwQH1Pkl","English"
"R_SCsrDc2LYCp7a0x","English_and_French"
"R_2QsTTgHFmuKSLUM","English_and_French"
"R_3fqHvuvbHJEr8Ce","English_and_French"
"R_3nCpP1FsBeNy9st","English"
"R_x4bvdSqrTgBweDD","Neither"
"R_1BYrZp6gYgfTQ0u","English"
"R_3LbQG9MLDkrPLSY","English"
"R_21iJlJ4qriBaawG","English_and_French"
"R_3g6hZrkfDarDMN8","English"
"R_22DPnw8vFhnBdFk","English_and_French"
"R_1NE99v0gzf9RiAs","English"
"R_1puuZfD7Fy2OulS","French"
"R_5uOVt9zLBWPveil","French"
"R_28IJySxQcc2gTT2","Neither"
"R_1LAQMtRf0MxDlz8","French"
"R_1gO6sWtuLQHTNlR","English_and_French"
"R_2dSJsvI9WYyVVvi","English"
"R_1OHWjnIi7wJBo3V","English"
"R_2E5DPWWMgSyQXDO","French"
"R_spdBu9kozGLvOpj","English_and_French"
"R_3h9KNLScJyWR8aT","English"
"R_2yd2NYrj42Darw6","English_and_French"
"R_9KYbm6slSlIf86B","Neither"
"R_2TI5pscLhPtqE19","French"
"R_XTFyYL59aSmKZC9","French"
"R_xua9HIlsCuNoBYR","French"
"R_2cvz4rvQ18WJMcM","English"
"R_4ZolDXJblwk18Gt","English"
"R_u3qCZgTG8W6kcjn","English"
"R_1reHA7BS5Sqnue3","English"
"R_2YsTyeTioWTFY6c","French"
"R_2rPfy5Y3a2CcECT","English"
"R_3s6tGrhfrDlgKoj","French"
"R_1KuUgMHsP3pyovi","English"
"R_1dyIZ0Qtl6XZOip","Neither"
"R_2RQjFesjoVSziYG","English"
"R_3oBXBHv114ZjfbY","English"
"R_T0imqx501IpyxDH","English"
"R_1CviaU3dpdQnJJe","English"
"R_6ooiZyGF2wZNawN","English"
"R_1eEu1tB2pla4Wng","English_and_French"
"R_1g60zbMmhujUrwr","French"
"R_3lDIFc9nclwuol2","French"
"R_3DqhsHaDCkpWvyS","English_and_French"
"R_3fvhdB3BvRwBhoe","English_and_French"
"R_12lEvzx9WE9Plfv","French"
"R_3qdKRs87zYfVoxi","Neither"
"R_2WOPspdAaKwA0du","English"
"R_3KuU4uIwYunVQRB","English"
"R_RkKOpK5PAG8BXEJ","English"
"R_115i5op8b72cmE2","English"
"R_XMTp3hIjNwa2vzr","French"
"R_23kc7e1M2Lmn93X","French"
"R_1FQeVmZ5GIbngdn","English"
"R_3s7debZRko4a7UQ","French"
"R_2YokIlNo0qsQ3nI","English"
"R_238Ii4wBSc3tpCp","English"
"R_3NWbLkWY37Ns46v","French"
"R_9oa2jOWH7phNBxD","French"
"R_23VLK0EPBul2q8Y","English"
"R_3RgOrvhn2zoye6E","English"
"R_2ZPUmuIYhlTIgqs","French"
"R_3m9aURfMdRFRtGE","French"
"R_1dbQv3zDOBz7kC8","English"
"R_2rTSfW6AySIXsCk","English"
"R_3h57Zyv1WkisK2h","French"
"R_27OjlPIVQNNUG2F","French"
"R_2dNhix68J0aIxYe","English"
"R_2xKJDBk9kjon2Yh","English"
"R_21v0c05isJmTw3L","English"
"R_3oObV1o4D4KkZ2C","English"
"R_4UfoJOp8TU3odZT","English"
"R_2QlgWkkj0PC5tAu","English"
"R_r1F0TkQSUppLFjH","English_and_French"
"R_2afChbHCHfJfEQ1","English_and_French"
"R_11634K2DTZgsiV6","English"
"R_2afv22UDhrYRdda","French"
"R_2U30s4c4vkPsDtS","English"
"R_1KxOsZqtkm4ewvg","English_and_French"
"R_3IQvZIyuMmQBh1z","French"
"R_3G1J3lYuihnIWra","English"
"R_vJIJNkcqYWbs7nz","English"
"R_1GN50Hox4wYH9hS","French"
"R_6QigZS40AMj6d0J","English"
"R_2QmOCueNVyIj9VW","English_and_French"
"R_3rSdkWEICXVDF6a","French"
"R_3D5783UOgQkeofe","English"
"R_1lv4LmxqLNBMJci","English"
"R_2UYQXCshBjdc57t","English"
"R_2So6qPF2dcmgxcy","English_and_French"
"R_27rsFrEE7sEp6Ib","English"
"R_1lAUvfAalZe0UNq","English"
"R_u8Jm6tCM2jjTVbX","English"
"R_3JgidRewL11lji3","French"
"R_W2NX5lLmE6nTxER","English"
"R_vjHVeT4p4gtSgHn","French"
"R_30jlvP8jvEe43xR","Neither"
"R_2fjSn11tvVDNNt2","English"
"R_3njBkjIdDzaOFMb","French"
"R_qEf5E4xMXJnX7mV","English"
"R_3PMs1rondmWf4la","English"
"R_pz68BgLeqOAd4hr","Neither"
"R_20OoibZmf5POhrJ","English"
"R_XYD59CzLIT1qIwh","English"
"R_2Ezw8pcweE20VUi","French"
"R_1LhFkvVLUhm4iVC","French"
"R_1joZ13lu6xwTDmH","English"
"R_2ceCsg8AH35Sfsq","English"
"R_2UfTHWyVxJYnWTn","French"
"R_1hYaaXL0ZGdQ34A","English_and_French"
"R_2zGVnmG0XC2y0Is","Neither"
"R_3IXmvFcEZf8vezN","French"
"R_2PqbOi7GFeYfYCO","English_and_French"
"R_xuywatjnSOYkZmV","English"
"R_3HOMkqA6znepRRF","English"
"R_11ay66pjm2u3up8","French"
"R_1ocono8du7aMHIv","English"
"R_2f1DTKG6EKMyPO6","French"
"R_2SqTb6mLhvTvxLy","English"
"R_2aepmXNftTSOwUA","English"
"R_2zMkVkyF0L7t2ae","English"
"R_XFB2rpcot8q4VvX","French"
"R_1jTYr9HO6HqgXXb","English"
"R_2D5q2XIKGLRGoR6","English"
"R_WDUTQm00GIgl2ZX","English"
"R_1C74GWICWoGrgXP","English"
"R_2RZYefEVbbNxFxF","French"
"R_1ocKnIbgeClgyM3","French"
"R_20Sa165O5lxJD1l","English"
"R_3hnEd5ZECYHdPg1","English"
"R_3imSzhdUtsknfcd","English"
"R_1NfwkZDuyImy9Fn","English"
"R_3CDiGuCDNdHCs8K","Neither"
"R_1rBPS4chD5tz36B","English"
"R_2Qln5yz3eR11JiG","English"
"R_BA1fRkjG4mUbqHD","English"
"R_3HYQ56KlPkBGAhQ","English"
"R_1GWxz1r3GEKw6sk","French"
"R_A1aEyynRxrhGmNb","English"
"R_3QMANSjf8JIHFJH","English"
"R_9v6HsehOJsSSaw9","English"
"R_3nIWi85PXOLGCNN","English"
"R_2RR0jHyJOWBREND","English"
"R_AzWLJyinu8uWE6Z","English"
"R_3PjkiIByikzmC8u","French"
"R_28zCmLrOxzVQ4Bm","French"
"R_3yDYY7QqarMu1Wx","English"
"R_wO8clwcbZMpEMzn","English"
"R_3pqXOkWC1bzGMbK","English_and_French"
"R_3qZDDlOpjlrc2bO","English"
"R_2QrNo1CqFE3lSzc","English"
"R_088gggrN3IyEmPf","English_and_French"
"R_3nwrIS8YaRspTBO","French"
"R_1dADB3yRQJFV0xS","French"
"R_2dFHfqUgjf8GVtj","English"
"R_VL7BvfCSBJmNZVD","English"
"R_3J7OQmfFjM7jNsU","English"
"R_2b0G0AWXTCEYGR4","English_and_French"
"R_1FD7Kvqv3v7mCM8","English"
"R_1gIoStRWwhnKn1o","English_and_French"
"R_1QiST34cYRP3dmu","English_and_French"
"R_Y6mJ7YiuiDnjIOt","English"
"R_2YKsoMLzKchC3LT","French"
"R_28NHuFfrQahsnUc","English"
"R_1Xtf9WfOoiJNtg5","English_and_French"
"R_3fcUau6K7nsUnDd","English"
"R_3m4OVhclA5V6ZTA","English_and_French"
"R_24GBLaxcqbudWLa","French"
"R_32MkmFc2DoJHWgu","English"
"R_VOmGtRkj9WXNdmN","English"
"R_1jBq6IsErrzY8M1","English"
"R_3COfQPJoHO1uV8l","French"
"R_RyLVetEOJhyDRDj","French"
"R_pgj0YFY9072HMOt","French"
"R_1pKk7EJLFRNoUcV","English"
"R_PSPzddXVML1zC0N","English"
"R_2rNF7Vhil21Aa0v","English"
"R_2CIiF2CqScMm5pn","English_and_French"
"R_3Hwas0nVP1g3GOF","English"
"R_1FlbeO1gblNcSPI","English"
"R_xapLkrSz586zgWd","English"
"R_8qWZVb4qoxmA8pj","French"
"R_1HTc3xPRA5YrwFH","French"
"R_8vI2CaEy9ibZJAJ","English_and_French"
"R_3KUYFnTcSdqdfkQ","English"
"R_2eV9Q3dxmNsLlpN","English"
"R_41MCLzN4H3FPFyF","Neither"
"R_3ha5DFqLK1ZPxxg","English"
"R_tDsfpkipns6ERYB","English"
"R_2TRcVCCHx1zLXar","French"
"R_1P64QS4DtK1FYYg","Neither"
"R_1GVzVfEz0QalZ1l","English_and_French"
"R_3sadeo7jKlLi1HG","English"
"R_2uI09d688RaW7tD","French"
"R_11jVzeO5vLdiSWm","French"
"R_1l4P7Svhq3iDAjW","English"
"R_1BOQeRsBhqMvNiI","French"
"R_1GEyQXRafAeJDPS","English_and_French"
"R_1pMrmMkr7sZPnak","French"
"R_2cdyvbSagTxDl7f","French"
"R_BQjniwOINFzQ06Z","French"
"R_3kyUOONKFt4ZoXW","French"
"R_8GJoJWT5mc2tP3z","English_and_French"
"R_1Ny3XZu1wykdEVZ","French"
"R_SI7FKNHwK0j6Scx","French"
"R_3QDi16LXsi20OwS","English"
"R_1DpskM6jvBoEXMS","English"
"R_29rVAU6QHvn1BHX","French"
"R_2wLUBkHlFqeKWUp","French"
"R_1PRAZrYnEZaEjGs","French"
"R_3qgnG34nh88Np8P","English"
"R_2pK9xszy92YXPcU","French"
"R_2y4ouatVUXpCwbO","English"
"R_3MR3VdNAOSugtJM","English"
"R_29i83SGRSllwcsr","English_and_French"
"R_2sTNhWMBsx34E3X","French"
"R_3qmtryn4XrL0nwd","English"
"R_3sdhjcFXMHqcIx8","English"
"R_3nIt2wKMjxLyb2f","English"
"R_2rVnKmrSAIihTIn","French"
"R_9YasfPvGNwIgXRv","Neither"
"R_9mBYDoVWA74qimR","English"
"R_2YuiS71iebkmDDC","English"
"R_1eJAi2mKMPEixZP","English_and_French"
"R_1jesZ9l5qVK7P9N","French"
"R_29iHhpXejYOoSsN","French"
"R_T60PKaH9CXwKcVP","French"
"R_bqnwej3Vx8NzMEV","French"
"R_3JrxI3dWXBLhFB4","English"
"R_38z7ANgQzVs1saJ","English"
"R_262UaAMmdg2kUai","French"
"R_3fVjdLFKgiWHcGK","English"
"R_2720Xe0pWGNvglh","English"
"R_3KuLQRt8SzYRQAb","English"
"R_1jvJle3bLEqLw3F","French"
"R_2qfqHg0sW12gLCt","English"
"R_2WvUY8it1LsaP5D","English_and_French"
"R_1fkmKB3GjK3RbC4","English"
"R_2RX34JUMgxkf69E","French"
"R_1mFxjra9tYhGGcX","English"
"R_1pMDcgVLU68xEm2","English_and_French"
"R_1EWjyYZ2Lti2msF","English"
"R_2CKwMSXnWowRK51","English"
"R_3JJkHhDsuX9O3ky","English"
"R_1dnr6rsn3oWzJR6","French"
"R_23atUaw7aRDPTCo","French"
"R_1Ks7V6DXpSq0xW7","English"
"R_2dstd11QNmGQtSL","English"
"R_2E73G2MEIdTwQ4a","English"
"R_3EHg0XSJCAjoax8","English_and_French"
"R_73WPl8G3mMp2Wch","English"
"R_1mCNNhvEW6TTeV3","English"
"R_268suotmon5hq5c","English_and_French"
"R_2VK2TAYbYfcIvGz","French"
"R_11bZLHF5bzPVU3Y","Neither"
"R_3nwrJkNJBAo6R84","English"
"R_5tO36y3AvVhjLzj","French"
"R_3fZtvnS9BPCF4ft","English"
"R_1QrODhCvGtOhK96","English_and_French"
"R_3GeNQACYz3NZ7x0","French"
"R_2SHLIcnkp11uDOK","English"
"R_xr2Z9kraAcSuy3L","English"
"R_5Bz5TKLvIKCPBdv","English"
"R_1hG8ZgHFihDrsQq","English"
"R_1eEigm4fSBNXtIM","English"
"R_1JRsPBzwieiFnBQ","English"
"R_2zjeT8oIhvbBn17","English"
"R_20S5SwwOoU8feTV","Neither"
"R_1LqfUzOksoaLROL","English"
"R_2wG2dJlxcptE7cW","French"
"R_28SzXbYDDQUIaiB","French"
"R_3CNm3GK57Zwmgqm","English_and_French"
"R_1JPF74thivlS4KO","French"
"R_dasA7cwcm42CetP","English"
"R_3fBGNcd1PY8lF8Y","English"
"R_1HhoetYqBpqzEYB","English"
"R_2ZNuBfpZTGpY7jz","French"
"R_2DUYgjVsYU7ymLt","English"
"R_TpZghwyC9WSShih","English"
"R_puVlnpB3VkLCKUp","English"
"R_ekSJdDrpe97Vfvr","English"
"R_2TYnQoJHbCKA5DL","English"
"R_2roqL6LOsxOwa5a","English"
"R_3e48mGCLpuxChUE","English"
"R_3PIyngFcbE4a3nj","English"
"R_V2n1p4dQ1iLsIUh","English"
"R_3rGutg1p6XtMEdl","English"
"R_2saQzSbv7I2xhDZ","English_and_French"
"R_22xX1kQZPPEG86U","English"
"R_RmI26gKQHeiFI3v","English"
"R_2waWs23uS7ohim3","English"
"R_UtlELky1hZOu8c9","French"
"R_1eS41jUMTFkPNsN","Neither"
"R_2zVoTyYdabMvO4p","English"
"R_86Avgr3oIlifOLL","English"
"R_2uBRVWOP2Ko9ZE2","English"
"R_1OZXj2EqgbihFGC","English_and_French"
"R_3Kopy34YParC6UY","French"
"R_1l66pbf0naaAsjs","French"
"R_2Cyyv9xGQAEsHwT","English"
"R_1IGcJMi5wCOKh5z","English"
"R_27rnXfZj6y2Vq75","English"
"R_2zf3NPQtWmRBRui","English"
"R_rek5jBFxtJMdodz","English"
"R_1cULf09QUkHmeaa","English"
"R_cNh7Qidm9ux87oB","English"
"R_3PoTgvK9PSjt8Pu","English"
"R_125tGWClwhpNLpC","English"
"R_3epLgwSZXalF9WF","French"
"R_3PSJ5hjIQbcQ95J","English"
"R_2Bsw3DXvssJbtFa","English"
"R_3Jq7FD9u6Yh8x1V","English"
"R_2uyRSAWWyUl8Jij","English"
"R_paeJUC0AcKR8bol","French"
"R_1mxgTO4aBgXjuXS","French"
"R_2B2oVjtQ3W2lo2N","Neither"
"R_2Qngr9pAwKgnPK9","Neither"
"R_2y8jDwV9W3bGZCU","English"
"R_1DIvSHFIwTrlHnY","English_and_French"
"R_stklpz1zNt5ygUN","French"
"R_2tyTqQzuvAUyMGL","French"
"R_294FrdaAkM8tgui","English"
"R_1DXOjI8XdFWf5k7","English"
"R_72snUXxv4W5tD0t","English"
"R_2fj7CCP02tgOcdS","French"
"R_3Od1sAh7nLxLsT1","English"
"R_3M4mSM6Dizzvlkq","English"
"R_3oAcsTCCRE4LNwL","English"
"R_DiXzCNkjb1v42GZ","English"
"R_2tFPQPqLIAet8gK","English_and_French"
"R_232dkFdea6sULhW","French"
"R_2waTqLLhxk4CFtI","English"
"R_6huQVAzr1jAjuk9","English"
"R_wLdflhzx9CGfT9L","English"
"R_AdijtFqMLvWJ6G5","English"
"R_2PCqf6vxkktiLbS","English"
"R_2e43xqAV8ABo3eK","English"
"R_1rMua3SvJIrsDsu","English"
"R_2SDNBrdTHOdDrOD","English"
"R_ZsG77Q4PPqhcOEV","French"
"R_24NnEVVst4FZdn9","English"
"R_O9kYYAjhWrWgZQl","English"
"R_2EgBt6vZVuvFEri","English"
"R_3s0OSiv5MtGZyWj","English"
"R_3e8JIdqd1ppBLBy","English"
"R_11h0eQJLawZDaDu","French"
"R_2zpPfVIr6y2Wq01","English"
"R_2WTNogu6ut8b51n","French"
"R_12GyEo6BPk10J6l","French"
"R_1Dp5r7TpwDeXmaK","French"
"R_1jCh5PseUOnfDFm","English_and_French"
"R_4N4gPqsjXzVmrG9","French"
"R_2xxAjQSp7qdyJro","English"
"R_1kZhzjWXCXSs3gH","English"
"R_32RqIQVSE48k4XG","English"
"R_sIhjqr4mYVrevEl","English"
"R_5yFBr2G5N8EG9hL","English_and_French"
"R_ALDDFUtb86mdRQZ","English"
"R_3qwJRsCbUg3nn4B","English"
"R_a9maWnXj5Os2nV7","French"
"R_1BoEtN7m34KAjgR","French"
"R_2E5X49f2ZqORiHl","English"
"R_SJ2IPtmYZyHUWzf","English"
"R_3EXuRgtgy81cKkk","French"
"R_YRcR1Qiva6iRKNj","English"
"R_3j9xnldgtFVZ4rn","French"
"R_4H0DYVCK480Z2lH","Neither"
"R_1o5oVJgirNwOZqo","French"
"R_3DeIwmhbbrVUuf1","English_and_French"
"R_3IWankEgvEhLj7P","English"
"R_3lSnDTxOdZRash0","French"
"R_ROKMEVzdnPL9RoR","English"
"R_3h45C3LGLjnTbK0","English"
"R_1dMKdGUaLnJUNYR","English"
"R_3p4kgPKPmdxdAmh","Neither"
"R_W1Z2Idtb2564x0Z","English"
"R_3CIVm6TWKderZxz","English_and_French"
"R_2Wx06Wa2NYvBt4O","English"
"R_1mEI42Rf1LcUPUb","English"
"R_UhjlbhyipG4WA1z","French"
"R_3MutvjsRjEkoGO5","Neither"
"R_3CVs6cj7B5qsHkK","English"
"R_1Isf1TgExg0y1W7","English"
"R_2aITz31nnNsbPui","English"
"R_2R9ZxDwenIdAluq","English"
"R_3shMHCJXqt92exo","English"
"R_yIaPxx4cVZQVrAB","English"
"R_UXZSkscire28Ek9","English"
"R_1f1myUf7AqpiFfc","English"
"R_2bTvGtiIjRzna7n","French"
"R_2afCwCOIFRdZfAT","English"
"R_4Mh2mekrRcoMtMd","English"
"R_2S0iPzcRUPTBwIz","English"
"R_33fhUKmsMjX9YOH","French"
"R_1dzcp59CJlLNIQV","English"
"R_1DSi9JoxoyT7ZbN","English"
"R_1l5A6InLR5ZbSAf","French"
"R_2wjeLzh8yaKbQbu","English"
"R_4SnBZP5r78xqSRP","English"
"R_27BxgKUJ5GDLaCo","French"
"R_2Brg7fAp3KsrXE1","French"
"R_OCpZIBLDgnIOJMZ","English"
"R_3OC1QKi7PQivqBr","English_and_French"
"R_R3RNB2kXrJJXHFL","English"
"R_DxenQWt6LplWeJz","English"
"R_3GBScA8AkFKLvtP","English"
"R_1eWbtLAtuOlaZ3b","English"
"R_2AEYUpQIgW5DvFT","Neither"
"R_sBSrMUXOe4vUQdX","English"
"R_12QfwKQkV7tyBzp","English"
"R_3J3s3OLlKf7USpd","English"
"R_2D0nNgXCjZJ0zjN","Neither"
"R_UMjN9FSXTW2twnn","English_and_French"
"R_1gH0pdSJtq4hnJw","English"
"R_1IAdLlM54DXpqHe","English"
"R_a4MH492aydllhzr","Neither"
"R_2rVkyyUFIdLM8Ra","English"
"R_1fd62nkbqRNFDJW","English"
"R_10Mp15t65vwa9tm","English"
"R_2QPZalLOEu2e7Rz","English"
"R_1C7SKQ7MuZODSBc","English"
"R_1kObyNJm7S6PnHs","French"
"R_eA6W1kkHksNS2wV","English"
"R_yR6KK9fQ4HmKHK1","English"
"R_2WAwRU18cToKEdU","English"
"R_2zIKkGzQ5Fcu1jZ","English"
"R_3kdDxe3gtxvMEhz","English"
"R_1OP670BFTxeswNb","English"
"R_3nI2sBGf49WGf9t","Neither"
"R_2wFfWoSJPxSfidI","English"
"R_12rU9sIdGhSQKBz","English"
"R_2CUM3y2nlz38TPZ","English"
"R_1Kg9Cgrl0IqutZb","Neither"
"R_2rx33BwR6THXHkd","English"
"R_ZwXRRJN2aNFGBxL","English_and_French"
"R_1pGQkqxbeuxM8Oa","French"
"R_3feYUbwDzIF89Ns","English_and_French"
"R_2EoBGZrx189C3Sg","English"
"R_qIY0i24nbsGG1dD","English"
"R_5ywZ2LHgIClVba1","English"
"R_3nuZeOKHmujbdDu","French"
"R_3Rgf26aoISpflXM","English"
"R_2f7jiuxd4sS9lMP","Neither"
"R_8vLSEAEiVGHwUbD","Neither"
"R_3I66pRHbHyyNRdF","Neither"
"R_A5OorcmVRkVsOvD","English"
"R_5jXAki2FZ4KGOs1","English"
"R_AI1jp8FUzGt7Hj3","English"
"R_6rPQ1BlK131UkZr","English"
"R_2xLaekpnTsnwGNl","English"
"R_2bZAlfUnY7MDwn7","English"
"R_2WI5068nxTImFuB","English"
"R_24NTTEKXDlTndkd","English"
"R_2XbwkfdnIHwvrZn","English"
"R_2S67Tw3Duvq5rHA","English"
"R_3qgRYAU7gxFsljE","English"
"R_bIYvQioakwRJmFP","English"
"R_2QGnpMzEkzIRVKb","English"
"R_sNbqC9SKpHCwrjr","English"
"R_wRx99T0fmo2ccPn","English"
"R_eE5oXLb5iP3ny7f","English"
"R_4HprmtpEndYpTa1","English"
"R_20Yh83oFnW0C0Nd","English"
"R_1FQfAJN72CsnKYy","English"
"R_2EgkUnNKIaLJTCF","English"
"R_31trJejhyEmrDnS","English"
"R_2y29Nt7tQjtsC0j","English"
"R_1pWMQvG0WOu1hRK","English"
"R_1pnHNqi87WGiY4O","English"
"R_1o08Hn5RswZjv3n","English"
"R_2uEr1RBGKfAlnrp","English"
"R_2CpoMDtyvPygcUI","English"
"R_vCSHV39lTKdE98Z","English"
"R_3KTx3UJg15cT0zt","English"
"R_DwpXyZp06AejyDv","English"
"R_3hbk2YaV9SgvqwE","English_and_French"
"R_0xGL22G8GXuyI37","English"
"R_1qe9rZlsqCO8zgy","English"
"R_3Dd1hI0G5W1zyKD","English"
"R_1Q3L0Ba23MEYrnz","English"
"R_O9ayFiGig4ntclj","English"
"R_2491RxBW6M7AxRS","English"
"R_czKztPLkC9mofO9","English"
"R_10uBTs55WnApcQO","English"
"R_21hsinP5xo8qOba","English"
"R_xtqOgMpKuyJHPwt","English"
"R_Anh3W95EDLLrPnb","English"
"R_1QrvbQu1yqHRvHt","English"
"R_1NwxRMp4ZutaV14","English"
"R_2RUQl2drpQLOn35","English"
"R_ANeQrJSQ4QGD21P","English"
"R_279BOf0o86pPEMy","English"
"R_1PaTn13rRQLxluA","English"
"R_yjULFtyvb49Vhn3","English"
"R_brUFq7a76O3fcA1","English"
"R_1gTqpSI03Wu5U7P","English"
"R_3CTVuT3pnSAJlr9","Neither"
"R_1OGO19OsWpqSacp","English"
"R_1rOZdwExDMhuoM0","English"
"R_1DuOH34hTtSG392","French"
"R_vPLTU8EuFh79wQ1","English"
"R_2yjiJPl2j6UVUIE","English"
"R_3pupvUXlfYWFBLg","English"
"R_3EcBRQP67j6QkDj","English"
"R_1GVtNDb1ub3jz6f","English"
"R_10uVyyItqXLstRj","English"
"R_2QiHDQKjEm7fYwp","English_and_French"
"R_2TmBo3hTtaXTHLs","English"
"R_1dfMYPrZcIgBCvI","English"
"R_2VJdLA0mOjjTREz","Neither"
"R_3nf4daANj8NRwRw","English_and_French"
"R_3mJ5hRfnkjNHDkl","English"
"R_2pWCdEIspBHUjkn","English"
"R_yVfJROWQyl1eMBH","English"
"R_1Cs8a5Aj3hAboDr","English"
"R_RbgdHuZ0sx6mWAN","English"
"R_10TM8AtTO8e7H0B","English"
"R_wKSGzNp4YrKcHzr","English"
"R_2fdL6wiG3VaRiqQ","English"
"R_1lc9qH4iUt3yHgX","English"
"R_214XjZAO4qJ0OUt","English"
"R_O6Io2vwUvzmcYp3","English"
"R_vUGm3x7zBbW0QDv","English_and_French"
"R_1ovF742st8HLAk4","English"
"R_1IB579D8J3oVRCQ","English"
"R_1gjTa1PSFK5V1Ew","English"
