,cps19_ResponseId,cps19_province,cps19_age
595,R_1jND1By9Mi4rjk8,17,57
596,R_1jQdMWSrrnR270M,22,46
597,R_Pz9tGrZIQrIKC3v,24,67
598,R_27f0UcAnR2isfTH,22,66
599,R_1JDU29EhlyVB2iZ,24,67
600,R_3FIgHk2m1gfKT3a,22,67
601,R_1CIyYB67NJfZ4zO,24,61
602,R_268VLNpTjcJA3BU,24,38
603,R_2YrC3rqGHVw0w7q,22,65
604,R_RxGyBDopxfZaGCB,17,70
605,R_1DN1dYrnZyWa0F5,22,76
606,R_26a9N5c0fmhqFMT,24,39
607,R_129KH4Akk1uQYXe,24,56
608,R_1MLmkYWwXbt353v,22,81
609,R_1g8spMjlSySvT61,22,70
610,R_116Mm1EiH1tIFYI,20,65
611,R_3KrOK4ekkEdw1Fq,16,62
612,R_27JxqBgfBFuiiZf,24,45
613,R_wMo9CepbUBp788p,24,40
614,R_02PKl3Q8YQg9vDX,22,49
615,R_26hkH6Qwgb346Tc,22,55
616,R_bxcVKkEZinvKhPz,24,65
617,R_11ZmcpABH3M06it,24,70
618,R_elF2I9IxHGMuYmd,22,42
619,R_2S8CkEiNnOdiZuh,22,25
620,R_2BzmhUCh5VwNpnF,22,40
621,R_6y9hM6YRWSw3isF,24,59
622,R_4IUTYwYEKwP6NBD,24,47
623,R_3Jq2Jgt9PRv1rTy,22,67
624,R_30db2ywGohxn577,18,70
625,R_2y3EnxIebAJ8Zwe,24,73
626,R_21oH0dtnzQxXrxn,22,46
627,R_z8bVHGiHmaNvGsp,24,34
628,R_YWfYvqaPmGsIPHb,22,54
629,R_3KVcSWYyAZJUYFa,20,30
630,R_27dl2TC0T3pP2kE,24,71
631,R_3iWps4T08Df7DeR,24,47
632,R_1dc2S8iQcb1kWCj,22,57
633,R_5pDMolN07aJqURH,22,68
634,R_djzdWK128TmH2db,24,57
635,R_tQIAJ3nlQWX3cOZ,22,61
636,R_TuBXZeSfG9BayJj,22,44
637,R_1gGYvUaFo8EwCFk,22,65
638,R_27VDaPwiNiKQM5h,24,46
639,R_2ts2dUPpRRv7QVQ,22,45
640,R_30dj0oRq9VKaC13,24,42
641,R_2E0K4nM4jNzvufY,24,48
642,R_3EyYhRIghBqY3Ia,22,65
643,R_2P1eL8mtcyvahLk,22,34
644,R_3MoHljt24Tg5dOF,22,73
645,R_ub1tTrAi3IsCDRv,22,55
646,R_30f8pw11d2Loi7p,24,50
647,R_VQjHQLkSjCW9oM9,24,54
648,R_BJ56vWKQaRhGiTD,22,65
649,R_1plCdHUd5wHnqNE,22,41
650,R_s6eMTLGXIjgMj61,22,51
651,R_2sSiXO8KSYGm7EE,24,58
652,R_2rMTQVMAEKgk0pt,22,75
653,R_20SZg6ew5A9FP2x,20,71
654,R_12tmY8N2PKUubCl,24,56
655,R_3nIvu0ORn9VKC9V,24,62
656,R_2rBcslpOwQ2Zj8y,22,76
657,R_3kjts2FgDqF0cAl,24,71
658,R_2azVyvh53gylEJi,22,88
659,R_1jJLJjMfPY7qHww,22,57
660,R_Td5Susaw3Cvfcjv,24,51
661,R_3jea6eVhRXttc9S,22,67
662,R_2f1fpryu9Ev6Kbf,24,75
663,R_1n0xFy4lkt9QIAV,21,58
664,R_3Rqn5wyAKZ9xZeA,16,41
665,R_12eTIWKlxKkvQcK,22,50
666,R_3q7PTPZWCkqmK5U,24,61
667,R_3PLWfy8BAclvz2p,22,42
668,R_1cYxsUXPHGUFh5G,22,73
669,R_2wHtIpIBfyTkoLN,24,53
670,R_2dQLyJKyw3BsuiF,20,70
671,R_3gS3hG5WrSeBWZQ,24,31
672,R_12JhBBgsRcp6tlG,24,38
673,R_s7hDanMTnzIT4uB,20,46
674,R_24CyANA1YcpNSz7,22,51
675,R_1MqvAStgpIepUvD,22,72
676,R_41nqTT69ejjjbFf,22,53
677,R_2CqqZeG1jQSxJwL,18,72
678,R_1kS2ikCV9T2OhyK,24,67
679,R_2OVAQvuC5zHZXj9,24,48
680,R_3PiayR2vQLjQmFs,24,55
681,R_YSy04Ufmvr0kGsN,24,66
682,R_DqHKfztQL6ysGmB,24,73
683,R_3L57lgazltwlWOC,22,36
684,R_2V282TpCWM50Hal,22,72
685,R_3maVl8VdhAiHCiG,24,61
686,R_9WDwgA2SMurTBn3,22,61
687,R_Zta2JywKZ1etjRD,22,57
688,R_3nouq3lADCAeLWa,22,70
689,R_1llTK06TWAJoYfc,22,63
690,R_WqHQj9QWlozT9mN,20,59
691,R_1ILrzGlTgwro7Bo,22,45
692,R_3m95YaTl7ZSagHL,20,78
693,R_OdNSnDwfhXQwD8R,22,40
694,R_2QG5L4P3ZqdTYox,22,57
695,R_Tcv83eNYmnj7Fpn,22,44
696,R_r1Goq9HW2qvMfHb,25,63
697,R_vr7q5lMKCFXb0nn,24,30
698,R_3PM63vtVqvHvGL2,22,46
699,R_2uQ9R0a7hurEHLs,22,73
700,R_23ggCu2AvhyIS9b,22,66
701,R_VLv2HR3wjvenVXH,22,63
702,R_1mqhxGcuake3CnY,24,46
703,R_2QJKNtlbzRV3Wd0,22,60
704,R_7UrJMyUJrp8RxbX,22,68
705,R_vJPd12PFZTrjzbP,22,35
706,R_xfHF9kP4kCxbd97,22,70
707,R_3h0KoElGikvHM3c,24,35
708,R_eCJFp6DNg1DdNpD,24,40
709,R_SMNt0pH5JZCBnUt,24,65
710,R_2dz4WLUhamTJTvK,22,42
711,R_1jwB4D0wZ159LiE,22,75
712,R_2f7H0CaFi2WNOsh,24,63
713,R_3h4T9fhPmJYx9jT,20,69
714,R_2zpeyF83op6P94c,22,76
715,R_3iR3wtkqQj8Wpnq,17,36
716,R_2f7YmLDFX9GpcCt,22,54
717,R_1pF1YWjSKFKVMES,24,32
718,R_2DLIPw19IBoMqSc,22,33
719,R_ABBdj47VNJcq49j,24,54
720,R_1DIvZPNndevtAbm,17,62
721,R_cUDO2GkQ2uUSuhX,24,51
722,R_1hSF8HsoiNpTw8I,22,66
723,R_3DdbPXbdmfB2GGs,22,30
724,R_bjUzzUiZmwD5LCF,24,42
725,R_2uOg75a0mjjTUJQ,22,64
726,R_2yebNyYFK28BRJz,18,59
727,R_24FQrBU1D0VSkTX,22,38
728,R_pKJVVcZgkbFVh73,24,31
729,R_1d18xb9GGKz5EUK,22,52
730,R_2AE7Vg1QYnGiyIW,22,36
731,R_2tgRNOtDx2oqm29,24,47
732,R_2S3oAnvtVznORWn,17,33
733,R_vxc3FMFoXvk0T9T,24,77
734,R_3Ja5J9TAf5sq5yp,24,76
735,R_1LexA4nfKavqL66,24,36
736,R_1pnHGUXUC9MLUCq,24,45
737,R_tGR1R1mCR1il3bj,22,57
738,R_1BXw9jFzYR6m73Y,22,56
739,R_vwwLY8cWWVKyf85,24,72
740,R_3ekrgECnmDLZ7qq,22,63
741,R_1och7x7fegFpWj6,22,42
742,R_C8qlmYTCVAM0VQB,20,72
743,R_a60x0hoggiS4gWl,22,69
744,R_1HqtWjLsQB8z72x,24,50
745,R_3kArWwMNFAXEsby,22,39
746,R_1IMcva2FMSx0nQ7,22,76
747,R_qDsVOtXqSiH902Z,22,35
748,R_27eYg1fbpggnDp9,24,64
749,R_1zCykVZK1ZvnvRT,22,62
750,R_3ho0LS1TckSahEP,17,35
751,R_1nZU7EjKDw9ORxo,22,55
752,R_yjqW7IUxwQH1Pkl,22,33
753,R_SCsrDc2LYCp7a0x,22,57
754,R_2QsTTgHFmuKSLUM,22,55
755,R_3fqHvuvbHJEr8Ce,24,81
756,R_3nCpP1FsBeNy9st,22,44
757,R_x4bvdSqrTgBweDD,22,27
758,R_1BYrZp6gYgfTQ0u,22,52
759,R_3LbQG9MLDkrPLSY,22,49
760,R_21iJlJ4qriBaawG,22,61
761,R_3g6hZrkfDarDMN8,22,72
762,R_22DPnw8vFhnBdFk,24,37
763,R_1NE99v0gzf9RiAs,14,34
764,R_1puuZfD7Fy2OulS,24,54
765,R_5uOVt9zLBWPveil,24,59
766,R_28IJySxQcc2gTT2,22,99
767,R_1LAQMtRf0MxDlz8,24,35
768,R_1gO6sWtuLQHTNlR,24,45
769,R_2dSJsvI9WYyVVvi,22,59
770,R_1OHWjnIi7wJBo3V,22,67
771,R_2E5DPWWMgSyQXDO,24,46
772,R_spdBu9kozGLvOpj,23,52
773,R_3h9KNLScJyWR8aT,22,45
774,R_2yd2NYrj42Darw6,22,71
775,R_9KYbm6slSlIf86B,22,61
776,R_2TI5pscLhPtqE19,22,52
777,R_XTFyYL59aSmKZC9,24,47
778,R_xua9HIlsCuNoBYR,24,41
779,R_2cvz4rvQ18WJMcM,22,41
780,R_4ZolDXJblwk18Gt,22,52
781,R_u3qCZgTG8W6kcjn,22,39
782,R_1reHA7BS5Sqnue3,22,75
783,R_2YsTyeTioWTFY6c,24,65
784,R_2rPfy5Y3a2CcECT,24,45
785,R_3s6tGrhfrDlgKoj,20,62
786,R_1KuUgMHsP3pyovi,22,51
787,R_1dyIZ0Qtl6XZOip,22,60
788,R_2RQjFesjoVSziYG,22,73
789,R_3oBXBHv114ZjfbY,22,46
790,R_T0imqx501IpyxDH,22,59
791,R_1CviaU3dpdQnJJe,22,49
792,R_6ooiZyGF2wZNawN,24,41
793,R_1eEu1tB2pla4Wng,24,55
794,R_1g60zbMmhujUrwr,24,63
795,R_3lDIFc9nclwuol2,24,59
796,R_3DqhsHaDCkpWvyS,22,42
797,R_3fvhdB3BvRwBhoe,22,37
798,R_12lEvzx9WE9Plfv,24,30
799,R_3qdKRs87zYfVoxi,22,35
800,R_2WOPspdAaKwA0du,22,52
801,R_3KuU4uIwYunVQRB,22,57
802,R_RkKOpK5PAG8BXEJ,22,56
803,R_115i5op8b72cmE2,15,34
804,R_XMTp3hIjNwa2vzr,24,66
805,R_23kc7e1M2Lmn93X,24,70
806,R_1FQeVmZ5GIbngdn,20,52
807,R_3s7debZRko4a7UQ,24,74
808,R_2YokIlNo0qsQ3nI,22,65
809,R_238Ii4wBSc3tpCp,22,61
810,R_3NWbLkWY37Ns46v,24,52
811,R_9oa2jOWH7phNBxD,24,40
812,R_23VLK0EPBul2q8Y,22,67
813,R_3RgOrvhn2zoye6E,22,56
814,R_2ZPUmuIYhlTIgqs,24,53
815,R_3m9aURfMdRFRtGE,24,65
816,R_1dbQv3zDOBz7kC8,22,50
817,R_2rTSfW6AySIXsCk,18,55
818,R_3h57Zyv1WkisK2h,24,31
819,R_27OjlPIVQNNUG2F,24,73
820,R_2dNhix68J0aIxYe,22,45
821,R_2xKJDBk9kjon2Yh,22,68
822,R_21v0c05isJmTw3L,22,65
823,R_3oObV1o4D4KkZ2C,22,83
824,R_4UfoJOp8TU3odZT,22,36
825,R_2QlgWkkj0PC5tAu,22,76
826,R_r1F0TkQSUppLFjH,14,40
827,R_2afChbHCHfJfEQ1,22,53
828,R_11634K2DTZgsiV6,22,53
829,R_2afv22UDhrYRdda,24,46
830,R_2U30s4c4vkPsDtS,22,22
831,R_1KxOsZqtkm4ewvg,18,53
832,R_3IQvZIyuMmQBh1z,24,70
833,R_3G1J3lYuihnIWra,22,53
834,R_vJIJNkcqYWbs7nz,18,65
835,R_1GN50Hox4wYH9hS,24,65
836,R_6QigZS40AMj6d0J,24,71
837,R_2QmOCueNVyIj9VW,22,67
838,R_3rSdkWEICXVDF6a,24,55
839,R_3D5783UOgQkeofe,23,23
840,R_1lv4LmxqLNBMJci,22,53
841,R_2UYQXCshBjdc57t,20,39
842,R_2So6qPF2dcmgxcy,17,72
843,R_27rsFrEE7sEp6Ib,22,48
844,R_1lAUvfAalZe0UNq,22,70
845,R_u8Jm6tCM2jjTVbX,22,76
846,R_3JgidRewL11lji3,24,45
847,R_W2NX5lLmE6nTxER,22,57
848,R_vjHVeT4p4gtSgHn,24,53
849,R_30jlvP8jvEe43xR,22,67
850,R_2fjSn11tvVDNNt2,20,37
851,R_3njBkjIdDzaOFMb,24,57
852,R_qEf5E4xMXJnX7mV,20,65
853,R_3PMs1rondmWf4la,22,62
854,R_pz68BgLeqOAd4hr,22,70
855,R_20OoibZmf5POhrJ,22,74
856,R_XYD59CzLIT1qIwh,22,72
857,R_2Ezw8pcweE20VUi,24,46
858,R_1LhFkvVLUhm4iVC,22,40
859,R_1joZ13lu6xwTDmH,22,60
860,R_2ceCsg8AH35Sfsq,22,62
861,R_2UfTHWyVxJYnWTn,24,37
862,R_1hYaaXL0ZGdQ34A,22,57
863,R_2zGVnmG0XC2y0Is,22,64
864,R_3IXmvFcEZf8vezN,24,67
865,R_2PqbOi7GFeYfYCO,22,51
866,R_xuywatjnSOYkZmV,22,41
867,R_3HOMkqA6znepRRF,22,51
868,R_11ay66pjm2u3up8,24,42
869,R_1ocono8du7aMHIv,22,61
870,R_2f1DTKG6EKMyPO6,24,75
871,R_2SqTb6mLhvTvxLy,18,47
872,R_2aepmXNftTSOwUA,22,49
873,R_2zMkVkyF0L7t2ae,22,74
874,R_XFB2rpcot8q4VvX,24,46
875,R_1jTYr9HO6HqgXXb,22,52
876,R_2D5q2XIKGLRGoR6,22,76
877,R_WDUTQm00GIgl2ZX,22,64
878,R_1C74GWICWoGrgXP,22,70
879,R_2RZYefEVbbNxFxF,24,46
880,R_1ocKnIbgeClgyM3,24,52
881,R_20Sa165O5lxJD1l,22,29
882,R_3hnEd5ZECYHdPg1,20,64
883,R_3imSzhdUtsknfcd,22,62
884,R_1NfwkZDuyImy9Fn,22,59
885,R_3CDiGuCDNdHCs8K,22,33
886,R_1rBPS4chD5tz36B,22,71
887,R_2Qln5yz3eR11JiG,22,66
888,R_BA1fRkjG4mUbqHD,22,50
889,R_3HYQ56KlPkBGAhQ,22,29
890,R_1GWxz1r3GEKw6sk,24,77
891,R_A1aEyynRxrhGmNb,22,64
892,R_3QMANSjf8JIHFJH,22,32
893,R_9v6HsehOJsSSaw9,22,57
894,R_3nIWi85PXOLGCNN,22,47
895,R_2RR0jHyJOWBREND,22,32
896,R_AzWLJyinu8uWE6Z,22,73
897,R_3PjkiIByikzmC8u,24,62
898,R_28zCmLrOxzVQ4Bm,24,33
899,R_3yDYY7QqarMu1Wx,18,41
900,R_wO8clwcbZMpEMzn,22,58
901,R_3pqXOkWC1bzGMbK,17,64
902,R_3qZDDlOpjlrc2bO,22,54
903,R_2QrNo1CqFE3lSzc,18,39
904,R_088gggrN3IyEmPf,22,44
905,R_3nwrIS8YaRspTBO,24,67
906,R_1dADB3yRQJFV0xS,24,74
907,R_2dFHfqUgjf8GVtj,22,60
908,R_VL7BvfCSBJmNZVD,22,59
909,R_3J7OQmfFjM7jNsU,22,60
910,R_2b0G0AWXTCEYGR4,18,28
911,R_1FD7Kvqv3v7mCM8,22,47
912,R_1gIoStRWwhnKn1o,24,36
913,R_1QiST34cYRP3dmu,24,64
914,R_Y6mJ7YiuiDnjIOt,22,51
915,R_2YKsoMLzKchC3LT,24,44
916,R_28NHuFfrQahsnUc,22,64
917,R_1Xtf9WfOoiJNtg5,20,60
918,R_3fcUau6K7nsUnDd,20,65
919,R_3m4OVhclA5V6ZTA,17,57
920,R_24GBLaxcqbudWLa,24,46
921,R_32MkmFc2DoJHWgu,24,61
922,R_VOmGtRkj9WXNdmN,22,99
923,R_1jBq6IsErrzY8M1,22,40
924,R_3COfQPJoHO1uV8l,24,59
925,R_RyLVetEOJhyDRDj,24,51
926,R_pgj0YFY9072HMOt,24,49
927,R_1pKk7EJLFRNoUcV,24,32
928,R_PSPzddXVML1zC0N,24,59
929,R_2rNF7Vhil21Aa0v,22,75
930,R_2CIiF2CqScMm5pn,22,66
931,R_3Hwas0nVP1g3GOF,22,59
932,R_1FlbeO1gblNcSPI,18,66
933,R_xapLkrSz586zgWd,22,42
934,R_8qWZVb4qoxmA8pj,24,40
935,R_1HTc3xPRA5YrwFH,24,54
936,R_8vI2CaEy9ibZJAJ,22,70
937,R_3KUYFnTcSdqdfkQ,24,26
938,R_2eV9Q3dxmNsLlpN,18,43
939,R_41MCLzN4H3FPFyF,24,74
940,R_3ha5DFqLK1ZPxxg,22,71
941,R_tDsfpkipns6ERYB,18,43
942,R_2TRcVCCHx1zLXar,24,64
943,R_1P64QS4DtK1FYYg,22,43
944,R_1GVzVfEz0QalZ1l,22,60
945,R_3sadeo7jKlLi1HG,22,70
946,R_2uI09d688RaW7tD,24,45
947,R_11jVzeO5vLdiSWm,24,46
948,R_1l4P7Svhq3iDAjW,22,51
949,R_1BOQeRsBhqMvNiI,24,52
950,R_1GEyQXRafAeJDPS,24,45
951,R_1pMrmMkr7sZPnak,24,68
952,R_2cdyvbSagTxDl7f,24,44
953,R_BQjniwOINFzQ06Z,24,40
954,R_3kyUOONKFt4ZoXW,22,34
955,R_8GJoJWT5mc2tP3z,22,44
956,R_1Ny3XZu1wykdEVZ,24,46
957,R_SI7FKNHwK0j6Scx,24,41
958,R_3QDi16LXsi20OwS,22,64
959,R_1DpskM6jvBoEXMS,14,52
960,R_29rVAU6QHvn1BHX,24,33
961,R_2wLUBkHlFqeKWUp,24,59
962,R_1PRAZrYnEZaEjGs,17,41
963,R_3qgnG34nh88Np8P,22,35
964,R_2pK9xszy92YXPcU,24,43
965,R_2y4ouatVUXpCwbO,22,72
966,R_3MR3VdNAOSugtJM,22,63
967,R_29i83SGRSllwcsr,24,19
968,R_2sTNhWMBsx34E3X,24,57
969,R_3qmtryn4XrL0nwd,20,35
970,R_3sdhjcFXMHqcIx8,22,42
971,R_3nIt2wKMjxLyb2f,22,62
972,R_2rVnKmrSAIihTIn,24,26
973,R_9YasfPvGNwIgXRv,22,35
974,R_9mBYDoVWA74qimR,16,42
975,R_2YuiS71iebkmDDC,22,53
976,R_1eJAi2mKMPEixZP,24,27
977,R_1jesZ9l5qVK7P9N,24,40
978,R_29iHhpXejYOoSsN,24,55
979,R_T60PKaH9CXwKcVP,24,53
980,R_bqnwej3Vx8NzMEV,24,28
981,R_3JrxI3dWXBLhFB4,22,34
982,R_38z7ANgQzVs1saJ,20,60
983,R_262UaAMmdg2kUai,24,47
984,R_3fVjdLFKgiWHcGK,22,36
985,R_2720Xe0pWGNvglh,18,54
986,R_3KuLQRt8SzYRQAb,22,40
987,R_1jvJle3bLEqLw3F,24,59
988,R_2qfqHg0sW12gLCt,22,73
989,R_2WvUY8it1LsaP5D,16,41
990,R_1fkmKB3GjK3RbC4,22,41
991,R_2RX34JUMgxkf69E,24,35
992,R_1mFxjra9tYhGGcX,22,66
993,R_1pMDcgVLU68xEm2,24,58
994,R_1EWjyYZ2Lti2msF,22,82
995,R_2CKwMSXnWowRK51,22,47
996,R_3JJkHhDsuX9O3ky,22,29
997,R_1dnr6rsn3oWzJR6,24,47
998,R_23atUaw7aRDPTCo,24,52
999,R_1Ks7V6DXpSq0xW7,22,67
1000,R_2dstd11QNmGQtSL,17,60
1001,R_2E73G2MEIdTwQ4a,24,30
1002,R_3EHg0XSJCAjoax8,24,32
1003,R_73WPl8G3mMp2Wch,22,20
1004,R_1mCNNhvEW6TTeV3,14,70
1005,R_268suotmon5hq5c,22,47
1006,R_2VK2TAYbYfcIvGz,24,28
1007,R_11bZLHF5bzPVU3Y,22,50
1008,R_3nwrJkNJBAo6R84,22,63
1009,R_5tO36y3AvVhjLzj,24,49
1010,R_3fZtvnS9BPCF4ft,22,57
1011,R_1QrODhCvGtOhK96,24,57
1012,R_3GeNQACYz3NZ7x0,24,73
1013,R_2SHLIcnkp11uDOK,16,29
1014,R_xr2Z9kraAcSuy3L,22,75
1015,R_5Bz5TKLvIKCPBdv,22,52
1016,R_1hG8ZgHFihDrsQq,22,60
1017,R_1eEigm4fSBNXtIM,18,48
1018,R_1JRsPBzwieiFnBQ,22,31
1019,R_2zjeT8oIhvbBn17,18,48
1020,R_20S5SwwOoU8feTV,22,51
1021,R_1LqfUzOksoaLROL,22,34
1022,R_2wG2dJlxcptE7cW,24,45
1023,R_28SzXbYDDQUIaiB,24,63
1024,R_3CNm3GK57Zwmgqm,24,43
1025,R_1JPF74thivlS4KO,24,66
1026,R_dasA7cwcm42CetP,22,77
1027,R_3fBGNcd1PY8lF8Y,22,32
1028,R_1HhoetYqBpqzEYB,22,53
1029,R_2ZNuBfpZTGpY7jz,24,42
1030,R_2DUYgjVsYU7ymLt,22,37
1031,R_TpZghwyC9WSShih,22,51
1032,R_puVlnpB3VkLCKUp,20,66
1033,R_ekSJdDrpe97Vfvr,22,51
1034,R_2TYnQoJHbCKA5DL,22,56
1035,R_2roqL6LOsxOwa5a,22,60
1036,R_3e48mGCLpuxChUE,22,40
1037,R_3PIyngFcbE4a3nj,20,29
1038,R_V2n1p4dQ1iLsIUh,22,76
1039,R_3rGutg1p6XtMEdl,22,50
1040,R_2saQzSbv7I2xhDZ,24,52
1041,R_22xX1kQZPPEG86U,22,69
1042,R_RmI26gKQHeiFI3v,22,28
1043,R_2waWs23uS7ohim3,22,61
1044,R_UtlELky1hZOu8c9,24,51
1045,R_1eS41jUMTFkPNsN,22,63
1046,R_2zVoTyYdabMvO4p,22,68
1047,R_86Avgr3oIlifOLL,22,30
1048,R_2uBRVWOP2Ko9ZE2,22,67
1049,R_1OZXj2EqgbihFGC,24,68
1050,R_3Kopy34YParC6UY,24,53
1051,R_1l66pbf0naaAsjs,24,27
1052,R_2Cyyv9xGQAEsHwT,22,57
1053,R_1IGcJMi5wCOKh5z,22,67
1054,R_27rnXfZj6y2Vq75,22,57
1055,R_2zf3NPQtWmRBRui,22,63
1056,R_rek5jBFxtJMdodz,24,57
1057,R_1cULf09QUkHmeaa,20,66
1058,R_cNh7Qidm9ux87oB,22,27
1059,R_3PoTgvK9PSjt8Pu,22,73
1060,R_125tGWClwhpNLpC,22,62
1061,R_3epLgwSZXalF9WF,24,57
1062,R_3PSJ5hjIQbcQ95J,22,39
1063,R_2Bsw3DXvssJbtFa,22,44
1064,R_3Jq7FD9u6Yh8x1V,22,52
1065,R_2uyRSAWWyUl8Jij,22,41
1066,R_paeJUC0AcKR8bol,24,67
1067,R_1mxgTO4aBgXjuXS,24,54
1068,R_2B2oVjtQ3W2lo2N,22,53
1069,R_2Qngr9pAwKgnPK9,22,62
1070,R_2y8jDwV9W3bGZCU,22,63
1071,R_1DIvSHFIwTrlHnY,24,36
1072,R_stklpz1zNt5ygUN,24,77
1073,R_2tyTqQzuvAUyMGL,24,71
1074,R_294FrdaAkM8tgui,20,71
1075,R_1DXOjI8XdFWf5k7,20,57
1076,R_72snUXxv4W5tD0t,22,60
1077,R_2fj7CCP02tgOcdS,24,38
1078,R_3Od1sAh7nLxLsT1,22,63
1079,R_3M4mSM6Dizzvlkq,22,87
1080,R_3oAcsTCCRE4LNwL,22,41
1081,R_DiXzCNkjb1v42GZ,22,44
1082,R_2tFPQPqLIAet8gK,24,43
1083,R_232dkFdea6sULhW,24,41
1084,R_2waTqLLhxk4CFtI,22,71
1085,R_6huQVAzr1jAjuk9,22,46
1086,R_wLdflhzx9CGfT9L,22,50
1087,R_AdijtFqMLvWJ6G5,22,62
1088,R_2PCqf6vxkktiLbS,22,55
1089,R_2e43xqAV8ABo3eK,22,74
1090,R_1rMua3SvJIrsDsu,20,48
1091,R_2SDNBrdTHOdDrOD,20,48
1092,R_ZsG77Q4PPqhcOEV,24,57
1093,R_24NnEVVst4FZdn9,22,21
1094,R_O9kYYAjhWrWgZQl,22,48
1095,R_2EgBt6vZVuvFEri,22,35
1096,R_3s0OSiv5MtGZyWj,15,59
1097,R_3e8JIdqd1ppBLBy,20,64
1098,R_11h0eQJLawZDaDu,24,51
1099,R_2zpPfVIr6y2Wq01,17,73
1100,R_2WTNogu6ut8b51n,22,62
1101,R_12GyEo6BPk10J6l,17,59
1102,R_1Dp5r7TpwDeXmaK,24,44
1103,R_1jCh5PseUOnfDFm,22,66
1104,R_4N4gPqsjXzVmrG9,24,62
1105,R_2xxAjQSp7qdyJro,22,48
1106,R_1kZhzjWXCXSs3gH,22,29
1107,R_32RqIQVSE48k4XG,22,25
1108,R_sIhjqr4mYVrevEl,22,51
1109,R_5yFBr2G5N8EG9hL,24,34
1110,R_ALDDFUtb86mdRQZ,22,72
1111,R_3qwJRsCbUg3nn4B,20,55
1112,R_a9maWnXj5Os2nV7,24,71
1113,R_1BoEtN7m34KAjgR,24,50
1114,R_2E5X49f2ZqORiHl,22,59
1115,R_SJ2IPtmYZyHUWzf,22,29
1116,R_3EXuRgtgy81cKkk,24,71
1117,R_YRcR1Qiva6iRKNj,22,65
1118,R_3j9xnldgtFVZ4rn,24,44
1119,R_4H0DYVCK480Z2lH,24,68
1120,R_1o5oVJgirNwOZqo,24,64
1121,R_3DeIwmhbbrVUuf1,22,32
1122,R_3IWankEgvEhLj7P,22,53
1123,R_3lSnDTxOdZRash0,24,66
1124,R_ROKMEVzdnPL9RoR,22,42
1125,R_3h45C3LGLjnTbK0,16,39
1126,R_1dMKdGUaLnJUNYR,18,45
1127,R_3p4kgPKPmdxdAmh,22,62
1128,R_W1Z2Idtb2564x0Z,14,38
1129,R_3CIVm6TWKderZxz,20,31
1130,R_2Wx06Wa2NYvBt4O,15,57
1131,R_1mEI42Rf1LcUPUb,16,39
1132,R_UhjlbhyipG4WA1z,22,43
1133,R_3MutvjsRjEkoGO5,22,35
1134,R_3CVs6cj7B5qsHkK,17,27
1135,R_1Isf1TgExg0y1W7,22,57
1136,R_2aITz31nnNsbPui,22,46
1137,R_2R9ZxDwenIdAluq,22,53
1138,R_3shMHCJXqt92exo,22,65
1139,R_yIaPxx4cVZQVrAB,22,77
1140,R_UXZSkscire28Ek9,22,27
1141,R_1f1myUf7AqpiFfc,22,29
1142,R_2bTvGtiIjRzna7n,22,32
1143,R_2afCwCOIFRdZfAT,14,24
1144,R_4Mh2mekrRcoMtMd,22,72
1145,R_2S0iPzcRUPTBwIz,17,24
1146,R_33fhUKmsMjX9YOH,24,71
1147,R_1dzcp59CJlLNIQV,14,40
1148,R_1DSi9JoxoyT7ZbN,20,55
1149,R_1l5A6InLR5ZbSAf,24,49
1150,R_2wjeLzh8yaKbQbu,15,26
1151,R_4SnBZP5r78xqSRP,22,47
1152,R_27BxgKUJ5GDLaCo,24,65
1153,R_2Brg7fAp3KsrXE1,24,56
1154,R_OCpZIBLDgnIOJMZ,22,57
1155,R_3OC1QKi7PQivqBr,22,56
1156,R_R3RNB2kXrJJXHFL,22,63
1157,R_DxenQWt6LplWeJz,14,74
1158,R_3GBScA8AkFKLvtP,22,41
1159,R_1eWbtLAtuOlaZ3b,22,47
1160,R_2AEYUpQIgW5DvFT,16,67
1161,R_sBSrMUXOe4vUQdX,22,63
1162,R_12QfwKQkV7tyBzp,24,63
1163,R_3J3s3OLlKf7USpd,25,81
1164,R_2D0nNgXCjZJ0zjN,22,61
1165,R_UMjN9FSXTW2twnn,14,29
1166,R_1gH0pdSJtq4hnJw,22,60
1167,R_1IAdLlM54DXpqHe,22,69
1168,R_a4MH492aydllhzr,15,63
1169,R_2rVkyyUFIdLM8Ra,22,71
1170,R_1fd62nkbqRNFDJW,24,65
1171,R_10Mp15t65vwa9tm,22,27
1172,R_2QPZalLOEu2e7Rz,22,65
1173,R_1C7SKQ7MuZODSBc,22,65
1174,R_1kObyNJm7S6PnHs,24,33
1175,R_eA6W1kkHksNS2wV,22,41
1176,R_yR6KK9fQ4HmKHK1,22,57
1177,R_2WAwRU18cToKEdU,22,41
1178,R_2zIKkGzQ5Fcu1jZ,22,72
1179,R_3kdDxe3gtxvMEhz,22,76
1180,R_1OP670BFTxeswNb,24,53
1181,R_3nI2sBGf49WGf9t,14,77
1182,R_2wFfWoSJPxSfidI,20,43
1183,R_12rU9sIdGhSQKBz,20,55
1184,R_2CUM3y2nlz38TPZ,22,69
1185,R_1Kg9Cgrl0IqutZb,22,31
1186,R_2rx33BwR6THXHkd,25,73
1187,R_ZwXRRJN2aNFGBxL,25,60
