"cps19_ResponseId","cps19_education","cps19_bornin_canada","education"
"R_2t2Ol2Kq6x1HaVo",7,2,"College/Trades"
"R_xf6krTaSHcECfaF",7,1,"College/Trades"
"R_ULwVGxWsgyKT8T7",5,1,"High school"
"R_2bJYx7HIghSpcTZ",7,1,"College/Trades"
"R_1gMzkwPFqvgLs7H",7,1,"College/Trades"
"R_3Em7zkSwCwfM1sw",7,2,"College/Trades"
"R_22Q6q5p2jo0MvWs",9,1,"Bachelors"
"R_4PjjWUP5nJ69nhL",6,1,"College/Trades"
"R_25GXomDNmOeQ5mW",9,1,"Bachelors"
"R_3O2NkCoDKRXE4nM",9,1,"Bachelors"
"R_Uz5nIKNsEVVOkKd",9,1,"Bachelors"
"R_3gRgNoVaQOZalpx",6,1,"College/Trades"
"R_1porg5xViqdBH3L",6,1,"College/Trades"
"R_2Bafrkjzm5RHJFQ",8,1,"Bachelors"
"R_ByqOkdMO22smd7H",5,1,"High school"
"R_UMd6b5p2ZdfNmRH",9,1,"Bachelors"
"R_2DOHny7XBOUTz0F",8,1,"Bachelors"
"R_UWry4KLwjXqlN5f",4,1,"No degree/ diploma"
"R_1Qg7InMRsJ5l84Y",5,1,"High school"
"R_2wH9GeAtREdcWid",7,1,"College/Trades"
"R_3iQnUaaNDCRSAgq",6,2,"College/Trades"
"R_33ealWiuSsXFzO6",9,1,"Bachelors"
"R_12bgvuwAFCtNXZo",6,1,"College/Trades"
"R_1Kw0WAwUq1u8lvT",7,1,"College/Trades"
"R_cOzrsO0DABrlEfT",6,1,"College/Trades"
"R_2SdHVE41DAyqqRz",9,1,"Bachelors"
"R_1mtm5QXlAEwtLB6",5,1,"High school"
"R_2QXOaOvlg2IuL6g",9,1,"Bachelors"
"R_1qhceWFKcBC4ZOY",10,1,"Postgrad"
"R_33rPepmAvw5d58n",10,1,"Postgrad"
"R_3Jr5a63frgUMkYD",9,1,"Bachelors"
"R_3NyP1yCIHotebqi",10,1,"Postgrad"
"R_1MQmofpmaXIbrQe",9,2,"Bachelors"
"R_332rEqSUNpgeE1s",9,1,"Bachelors"
"R_3GkuhewK17SFngU",5,1,"High school"
"R_1jev0enOUSS2Y1T",5,1,"High school"
"R_2y9oEzQGfp67Q8X",5,1,"High school"
"R_3PNNOq5vxPBJrLx",11,1,"Postgrad"
"R_3gS1U7oGV05bTJ3",7,1,"College/Trades"
"R_6EYfg9PLNyUAZDr",9,1,"Bachelors"
"R_32VBjG3UNPdiHDG",9,1,"Bachelors"
"R_2CV4HS6VDU25hXT",9,1,"Bachelors"
"R_2f1zfy8Pg4DoPBn",7,1,"College/Trades"
"R_x3e4nxnzetpJezD",9,1,"Bachelors"
"R_2chfUUR8RiZTLBq",5,1,"High school"
"R_1OZTnsudSjxYnPk",5,1,"High school"
"R_1NaeV8T3u5uLxIy",9,2,"Bachelors"
"R_2ZCUJFQrO9WQSw1",5,1,"High school"
"R_1LNWcvIIvcy2TIV",9,1,"Bachelors"
"R_28YvU5w7h09BNgN",9,1,"Bachelors"
"R_1gpbnuPz8DRxBpV",5,1,"High school"
"R_2zTib9CpFVtLgnq",11,1,"Postgrad"
"R_1QrqQ2uPpDTK3Bj",9,1,"Bachelors"
"R_1OjCFAnugrIpgOh",10,1,"Postgrad"
"R_1Oq5NSkwcGgE9t9",8,1,"Bachelors"
"R_74hqaqfwxoIGjyF",8,1,"Bachelors"
"R_3MfLlx6Xb2KmanQ",9,1,"Bachelors"
"R_6PyT5ZyMZkpTMt3",7,1,"College/Trades"
"R_1gw1MWzEwqY4e0H",7,1,"College/Trades"
"R_28CIKLHalrayXyH",10,1,"Postgrad"
"R_3MuK4KvYj7EP9ps",6,2,"College/Trades"
"R_3ixsLJ6sjtRAoZA",9,1,"Bachelors"
"R_27295IePWJgviNc",6,1,"College/Trades"
"R_wLUMwC3vnQhrwRj",9,1,"Bachelors"
"R_2viU3hC6sMVpXMc",6,1,"College/Trades"
"R_aauwU5huKxcj2bD",10,1,"Postgrad"
"R_1LFnw0Hi1WyetMw",7,1,"College/Trades"
"R_3rZKsrhpaJipFtv",6,1,"College/Trades"
"R_3374ZmZaFAe3SD2",9,1,"Bachelors"
"R_3ejTuopJEHD4Ppn",5,1,"High school"
"R_3P7WgdG2bp44Li4",6,1,"College/Trades"
"R_3psRSM3J0Wm8t9k",5,1,"High school"
"R_3F58aluresiHdWP",7,1,"College/Trades"
"R_A5Jx7wmuKlJshyh",7,1,"College/Trades"
"R_z7pwlDxNwAji56V",9,1,"Bachelors"
"R_3JJIzj24DqgUzbw",10,1,"Postgrad"
"R_3QGDUYyiEJbza5H",7,1,"College/Trades"
"R_2TZbdOcBrX2ogZa",5,1,"High school"
"R_1j7jiIv8mpd74Sr",11,1,"Postgrad"
"R_r7nMHoo2HFvyqLn",10,1,"Postgrad"
"R_068M0pjC6pLxnrP",11,1,"Postgrad"
"R_3CTURJqDojS7q22",3,2,"No degree/ diploma"
"R_216AgN7aJ1DPJWj",9,1,"Bachelors"
"R_3iPuzFmTezJgk4V",8,1,"Bachelors"
"R_1JFmPR5npWyzCUI",5,1,"High school"
"R_22qRqLzMSLJrpBA",9,1,"Bachelors"
"R_1MQYGHWikAMm9Bb",5,2,"High school"
"R_2xWeCYlYGWFmY12",8,2,"Bachelors"
"R_2SeI42e5EMiUfsF",5,1,"High school"
"R_3MmoIf4WSNdQStj",9,1,"Bachelors"
"R_25sci4nQTzswhxD",7,2,"College/Trades"
"R_3m90RWYSBsWfxMX",8,1,"Bachelors"
"R_pQ51hHsRueJ7kOt",7,1,"College/Trades"
"R_p3Gd618o5Fvw1KF",5,2,"High school"
"R_1hG4MHT8CcIMNXa",6,1,"College/Trades"
"R_1JXwnaWnYNBGj9H",9,2,"Bachelors"
"R_1eJJ37SerK6rAIA",9,1,"Bachelors"
"R_1Olf2vEAbinuohR",9,1,"Bachelors"
"R_29nVQHDslDPFgEM",7,1,"College/Trades"
"R_3HHL1rJYxRWOdRh",10,2,"Postgrad"
"R_3harGWap6BljVmN",10,1,"Postgrad"
"R_1Edi3DoieLhKxHp",8,1,"Bachelors"
"R_3phuEIsrxG4Clmo",5,1,"High school"
"R_2wuHFkzIIUtyTrO",9,1,"Bachelors"
"R_TdXyPoLBky38zYt",6,1,"College/Trades"
"R_1eCzK6RISI49WDm",5,1,"High school"
"R_eeQJ18S9BvsCsuZ",11,2,"Postgrad"
"R_1jvojew7nZTZPNH",5,1,"High school"
"R_2EFX5izTNWaZ5K9",10,1,"Postgrad"
"R_12Pk9CKhp3Zjpwf",4,1,"No degree/ diploma"
"R_12gvvxCJlrNkBG2",5,1,"High school"
"R_3LgLBpFI09AWO8C",5,1,"High school"
"R_w6llo8ak6isdY3v",9,1,"Bachelors"
"R_3KooJqreCaIuclH",10,1,"Postgrad"
"R_6yrCn1PnBoIlaXn",8,1,"Bachelors"
"R_27vNvpYoAPtIeBX",5,1,"High school"
"R_1jVA7952fg5RPVZ",9,1,"Bachelors"
"R_CdV7zlt3FjzpcL7",10,2,"Postgrad"
"R_3lJmX2TYy4Q82LU",7,1,"College/Trades"
"R_1hETC0rWIuiGRhb",9,1,"Bachelors"
"R_3JegHShciiFKZ7w",7,1,"College/Trades"
"R_231eXErCBFZ6nYv",9,1,"Bachelors"
"R_bEDNTyngh3r7Bip",5,1,"High school"
"R_3Ph6xxgQAB6tVgL",10,2,"Postgrad"
"R_3nAu6lB99wd2m8J",8,1,"Bachelors"
"R_31yhSoSGRiAD4DF",5,1,"High school"
"R_12fmMYBH57NLKzW",11,2,"Postgrad"
"R_rrSibgLDAOnbuY9",7,1,"College/Trades"
"R_1jND1By9Mi4rjk8",2,1,"No degree/ diploma"
"R_1jQdMWSrrnR270M",9,1,"Bachelors"
"R_Pz9tGrZIQrIKC3v",7,1,"College/Trades"
"R_27f0UcAnR2isfTH",7,1,"College/Trades"
"R_1JDU29EhlyVB2iZ",5,1,"High school"
"R_3FIgHk2m1gfKT3a",10,1,"Postgrad"
"R_1CIyYB67NJfZ4zO",6,1,"College/Trades"
"R_268VLNpTjcJA3BU",5,1,"High school"
"R_2YrC3rqGHVw0w7q",9,1,"Bachelors"
"R_RxGyBDopxfZaGCB",9,1,"Bachelors"
"R_1DN1dYrnZyWa0F5",9,2,"Bachelors"
"R_26a9N5c0fmhqFMT",6,1,"College/Trades"
"R_129KH4Akk1uQYXe",11,1,"Postgrad"
"R_1MLmkYWwXbt353v",9,2,"Bachelors"
"R_1g8spMjlSySvT61",9,1,"Bachelors"
"R_116Mm1EiH1tIFYI",9,1,"Bachelors"
"R_3KrOK4ekkEdw1Fq",9,1,"Bachelors"
"R_27JxqBgfBFuiiZf",9,1,"Bachelors"
"R_wMo9CepbUBp788p",7,1,"College/Trades"
"R_02PKl3Q8YQg9vDX",10,1,"Postgrad"
"R_26hkH6Qwgb346Tc",8,2,"Bachelors"
"R_bxcVKkEZinvKhPz",5,1,"High school"
"R_11ZmcpABH3M06it",5,1,"High school"
"R_elF2I9IxHGMuYmd",10,1,"Postgrad"
"R_2S8CkEiNnOdiZuh",7,1,"College/Trades"
"R_2BzmhUCh5VwNpnF",6,1,"College/Trades"
"R_6y9hM6YRWSw3isF",7,2,"College/Trades"
"R_4IUTYwYEKwP6NBD",8,1,"Bachelors"
"R_3Jq2Jgt9PRv1rTy",5,2,"High school"
"R_30db2ywGohxn577",9,1,"Bachelors"
"R_2y3EnxIebAJ8Zwe",6,2,"College/Trades"
"R_21oH0dtnzQxXrxn",6,1,"College/Trades"
"R_z8bVHGiHmaNvGsp",7,1,"College/Trades"
"R_YWfYvqaPmGsIPHb",9,1,"Bachelors"
"R_3KVcSWYyAZJUYFa",7,1,"College/Trades"
"R_27dl2TC0T3pP2kE",7,1,"College/Trades"
"R_3iWps4T08Df7DeR",10,1,"Postgrad"
"R_1dc2S8iQcb1kWCj",7,1,"College/Trades"
"R_5pDMolN07aJqURH",5,1,"High school"
"R_djzdWK128TmH2db",6,2,"College/Trades"
"R_tQIAJ3nlQWX3cOZ",8,1,"Bachelors"
"R_TuBXZeSfG9BayJj",5,1,"High school"
"R_1gGYvUaFo8EwCFk",7,1,"College/Trades"
"R_27VDaPwiNiKQM5h",9,1,"Bachelors"
"R_2ts2dUPpRRv7QVQ",10,1,"Postgrad"
"R_30dj0oRq9VKaC13",9,1,"Bachelors"
"R_2E0K4nM4jNzvufY",9,1,"Bachelors"
"R_3EyYhRIghBqY3Ia",8,2,"Bachelors"
"R_2P1eL8mtcyvahLk",7,2,"College/Trades"
"R_3MoHljt24Tg5dOF",9,1,"Bachelors"
"R_ub1tTrAi3IsCDRv",6,1,"College/Trades"
"R_30f8pw11d2Loi7p",5,2,"High school"
"R_VQjHQLkSjCW9oM9",5,1,"High school"
"R_BJ56vWKQaRhGiTD",9,1,"Bachelors"
"R_1plCdHUd5wHnqNE",7,1,"College/Trades"
"R_s6eMTLGXIjgMj61",10,1,"Postgrad"
"R_2sSiXO8KSYGm7EE",8,1,"Bachelors"
"R_2rMTQVMAEKgk0pt",7,1,"College/Trades"
"R_20SZg6ew5A9FP2x",5,1,"High school"
"R_12tmY8N2PKUubCl",9,1,"Bachelors"
"R_3nIvu0ORn9VKC9V",5,1,"High school"
"R_2rBcslpOwQ2Zj8y",9,2,"Bachelors"
"R_3kjts2FgDqF0cAl",11,2,"Postgrad"
"R_2azVyvh53gylEJi",9,2,"Bachelors"
"R_1jJLJjMfPY7qHww",9,1,"Bachelors"
"R_Td5Susaw3Cvfcjv",9,1,"Bachelors"
"R_3jea6eVhRXttc9S",11,2,"Postgrad"
"R_2f1fpryu9Ev6Kbf",5,1,"High school"
"R_1n0xFy4lkt9QIAV",9,1,"Bachelors"
"R_3Rqn5wyAKZ9xZeA",5,1,"High school"
"R_12eTIWKlxKkvQcK",7,1,"College/Trades"
"R_3q7PTPZWCkqmK5U",9,1,"Bachelors"
"R_3PLWfy8BAclvz2p",6,1,"College/Trades"
"R_1cYxsUXPHGUFh5G",9,1,"Bachelors"
"R_2wHtIpIBfyTkoLN",7,1,"College/Trades"
"R_2dQLyJKyw3BsuiF",10,1,"Postgrad"
"R_3gS3hG5WrSeBWZQ",11,1,"Postgrad"
"R_12JhBBgsRcp6tlG",9,1,"Bachelors"
"R_s7hDanMTnzIT4uB",9,1,"Bachelors"
"R_24CyANA1YcpNSz7",6,1,"College/Trades"
"R_1MqvAStgpIepUvD",11,2,"Postgrad"
"R_41nqTT69ejjjbFf",9,1,"Bachelors"
"R_2CqqZeG1jQSxJwL",8,1,"Bachelors"
"R_1kS2ikCV9T2OhyK",4,1,"No degree/ diploma"
"R_2OVAQvuC5zHZXj9",9,1,"Bachelors"
"R_3PiayR2vQLjQmFs",7,1,"College/Trades"
"R_YSy04Ufmvr0kGsN",5,1,"High school"
"R_DqHKfztQL6ysGmB",9,1,"Bachelors"
"R_3L57lgazltwlWOC",9,2,"Bachelors"
"R_2V282TpCWM50Hal",6,1,"College/Trades"
"R_3maVl8VdhAiHCiG",10,1,"Postgrad"
"R_9WDwgA2SMurTBn3",7,1,"College/Trades"
"R_Zta2JywKZ1etjRD",8,1,"Bachelors"
"R_3nouq3lADCAeLWa",7,1,"College/Trades"
"R_1llTK06TWAJoYfc",4,1,"No degree/ diploma"
"R_WqHQj9QWlozT9mN",9,1,"Bachelors"
"R_1ILrzGlTgwro7Bo",9,1,"Bachelors"
"R_3m95YaTl7ZSagHL",5,1,"High school"
"R_OdNSnDwfhXQwD8R",9,1,"Bachelors"
"R_2QG5L4P3ZqdTYox",6,1,"College/Trades"
"R_Tcv83eNYmnj7Fpn",5,2,"High school"
"R_r1Goq9HW2qvMfHb",9,1,"Bachelors"
"R_vr7q5lMKCFXb0nn",9,1,"Bachelors"
"R_3PM63vtVqvHvGL2",10,1,"Postgrad"
"R_2uQ9R0a7hurEHLs",4,1,"No degree/ diploma"
"R_23ggCu2AvhyIS9b",9,1,"Bachelors"
"R_VLv2HR3wjvenVXH",6,1,"College/Trades"
"R_1mqhxGcuake3CnY",9,1,"Bachelors"
"R_2QJKNtlbzRV3Wd0",4,1,"No degree/ diploma"
"R_7UrJMyUJrp8RxbX",10,1,"Postgrad"
"R_vJPd12PFZTrjzbP",9,1,"Bachelors"
"R_xfHF9kP4kCxbd97",11,1,"Postgrad"
"R_3h0KoElGikvHM3c",6,1,"College/Trades"
"R_eCJFp6DNg1DdNpD",5,1,"High school"
"R_SMNt0pH5JZCBnUt",9,1,"Bachelors"
"R_2dz4WLUhamTJTvK",5,1,"High school"
"R_1jwB4D0wZ159LiE",4,1,"No degree/ diploma"
"R_2f7H0CaFi2WNOsh",7,1,"College/Trades"
"R_3h4T9fhPmJYx9jT",10,1,"Postgrad"
"R_2zpeyF83op6P94c",7,1,"College/Trades"
"R_3iR3wtkqQj8Wpnq",6,2,"College/Trades"
"R_2f7YmLDFX9GpcCt",4,1,"No degree/ diploma"
"R_1pF1YWjSKFKVMES",9,1,"Bachelors"
"R_2DLIPw19IBoMqSc",5,1,"High school"
"R_ABBdj47VNJcq49j",4,1,"No degree/ diploma"
"R_1DIvZPNndevtAbm",8,1,"Bachelors"
"R_cUDO2GkQ2uUSuhX",7,1,"College/Trades"
"R_1hSF8HsoiNpTw8I",10,1,"Postgrad"
"R_3DdbPXbdmfB2GGs",9,2,"Bachelors"
"R_bjUzzUiZmwD5LCF",6,2,"College/Trades"
"R_2uOg75a0mjjTUJQ",11,2,"Postgrad"
"R_2yebNyYFK28BRJz",5,1,"High school"
"R_24FQrBU1D0VSkTX",9,2,"Bachelors"
"R_pKJVVcZgkbFVh73",8,2,"Bachelors"
"R_1d18xb9GGKz5EUK",7,2,"College/Trades"
"R_2AE7Vg1QYnGiyIW",7,1,"College/Trades"
"R_2tgRNOtDx2oqm29",4,1,"No degree/ diploma"
"R_2S3oAnvtVznORWn",10,1,"Postgrad"
"R_vxc3FMFoXvk0T9T",8,2,"Bachelors"
"R_3Ja5J9TAf5sq5yp",4,1,"No degree/ diploma"
"R_1LexA4nfKavqL66",5,1,"High school"
"R_1pnHGUXUC9MLUCq",11,1,"Postgrad"
"R_tGR1R1mCR1il3bj",8,1,"Bachelors"
"R_1BXw9jFzYR6m73Y",4,1,"No degree/ diploma"
"R_vwwLY8cWWVKyf85",6,1,"College/Trades"
"R_3ekrgECnmDLZ7qq",6,1,"College/Trades"
"R_1och7x7fegFpWj6",9,1,"Bachelors"
"R_C8qlmYTCVAM0VQB",8,1,"Bachelors"
"R_a60x0hoggiS4gWl",9,2,"Bachelors"
"R_1HqtWjLsQB8z72x",7,1,"College/Trades"
"R_3kArWwMNFAXEsby",10,2,"Postgrad"
"R_1IMcva2FMSx0nQ7",5,1,"High school"
"R_qDsVOtXqSiH902Z",11,1,"Postgrad"
"R_27eYg1fbpggnDp9",9,1,"Bachelors"
"R_1zCykVZK1ZvnvRT",4,1,"No degree/ diploma"
"R_3ho0LS1TckSahEP",9,1,"Bachelors"
"R_1nZU7EjKDw9ORxo",5,1,"High school"
"R_yjqW7IUxwQH1Pkl",7,1,"College/Trades"
"R_SCsrDc2LYCp7a0x",11,1,"Postgrad"
"R_2QsTTgHFmuKSLUM",7,1,"College/Trades"
"R_3fqHvuvbHJEr8Ce",9,1,"Bachelors"
"R_3nCpP1FsBeNy9st",10,2,"Postgrad"
"R_x4bvdSqrTgBweDD",9,2,"Bachelors"
"R_1BYrZp6gYgfTQ0u",7,1,"College/Trades"
"R_3LbQG9MLDkrPLSY",10,1,"Postgrad"
"R_21iJlJ4qriBaawG",8,1,"Bachelors"
"R_3g6hZrkfDarDMN8",5,1,"High school"
"R_22DPnw8vFhnBdFk",5,1,"High school"
"R_1NE99v0gzf9RiAs",9,1,"Bachelors"
"R_1puuZfD7Fy2OulS",5,1,"High school"
"R_5uOVt9zLBWPveil",5,1,"High school"
"R_28IJySxQcc2gTT2",9,2,"Bachelors"
"R_1LAQMtRf0MxDlz8",10,1,"Postgrad"
"R_1gO6sWtuLQHTNlR",9,1,"Bachelors"
"R_2dSJsvI9WYyVVvi",11,1,"Postgrad"
"R_1OHWjnIi7wJBo3V",6,1,"College/Trades"
"R_2E5DPWWMgSyQXDO",7,1,"College/Trades"
"R_spdBu9kozGLvOpj",9,1,"Bachelors"
"R_3h9KNLScJyWR8aT",9,2,"Bachelors"
"R_2yd2NYrj42Darw6",9,1,"Bachelors"
"R_9KYbm6slSlIf86B",10,2,"Postgrad"
"R_2TI5pscLhPtqE19",10,2,"Postgrad"
"R_XTFyYL59aSmKZC9",6,1,"College/Trades"
"R_xua9HIlsCuNoBYR",10,1,"Postgrad"
"R_2cvz4rvQ18WJMcM",6,1,"College/Trades"
"R_4ZolDXJblwk18Gt",5,1,"High school"
"R_u3qCZgTG8W6kcjn",11,1,"Postgrad"
"R_1reHA7BS5Sqnue3",5,1,"High school"
"R_2YsTyeTioWTFY6c",5,1,"High school"
"R_2rPfy5Y3a2CcECT",9,1,"Bachelors"
"R_3s6tGrhfrDlgKoj",5,1,"High school"
"R_1KuUgMHsP3pyovi",9,1,"Bachelors"
"R_1dyIZ0Qtl6XZOip",6,2,"College/Trades"
"R_2RQjFesjoVSziYG",7,1,"College/Trades"
"R_3oBXBHv114ZjfbY",5,1,"High school"
"R_T0imqx501IpyxDH",9,1,"Bachelors"
"R_1CviaU3dpdQnJJe",9,1,"Bachelors"
"R_6ooiZyGF2wZNawN",9,2,"Bachelors"
"R_1eEu1tB2pla4Wng",7,1,"College/Trades"
"R_3lDIFc9nclwuol2",5,1,"High school"
"R_3DqhsHaDCkpWvyS",5,1,"High school"
"R_3fvhdB3BvRwBhoe",7,1,"College/Trades"
"R_12lEvzx9WE9Plfv",8,1,"Bachelors"
"R_3qdKRs87zYfVoxi",11,2,"Postgrad"
"R_2WOPspdAaKwA0du",7,1,"College/Trades"
"R_3KuU4uIwYunVQRB",7,1,"College/Trades"
"R_RkKOpK5PAG8BXEJ",8,1,"Bachelors"
"R_115i5op8b72cmE2",6,1,"College/Trades"
"R_XMTp3hIjNwa2vzr",9,1,"Bachelors"
"R_23kc7e1M2Lmn93X",5,1,"High school"
"R_1FQeVmZ5GIbngdn",5,1,"High school"
"R_3s7debZRko4a7UQ",4,1,"No degree/ diploma"
"R_2YokIlNo0qsQ3nI",6,1,"College/Trades"
"R_238Ii4wBSc3tpCp",7,1,"College/Trades"
"R_3NWbLkWY37Ns46v",7,1,"College/Trades"
"R_9oa2jOWH7phNBxD",10,1,"Postgrad"
"R_23VLK0EPBul2q8Y",7,2,"College/Trades"
"R_3RgOrvhn2zoye6E",5,1,"High school"
"R_2ZPUmuIYhlTIgqs",10,1,"Postgrad"
"R_3m9aURfMdRFRtGE",5,1,"High school"
"R_1dbQv3zDOBz7kC8",4,1,"No degree/ diploma"
"R_2rTSfW6AySIXsCk",9,1,"Bachelors"
"R_3h57Zyv1WkisK2h",5,1,"High school"
"R_27OjlPIVQNNUG2F",9,1,"Bachelors"
"R_2dNhix68J0aIxYe",10,1,"Postgrad"
"R_2xKJDBk9kjon2Yh",8,1,"Bachelors"
"R_21v0c05isJmTw3L",9,1,"Bachelors"
"R_3oObV1o4D4KkZ2C",5,1,"High school"
"R_4UfoJOp8TU3odZT",5,1,"High school"
"R_2QlgWkkj0PC5tAu",6,1,"College/Trades"
"R_r1F0TkQSUppLFjH",9,1,"Bachelors"
"R_2afChbHCHfJfEQ1",5,1,"High school"
"R_11634K2DTZgsiV6",5,1,"High school"
"R_2afv22UDhrYRdda",9,1,"Bachelors"
"R_2U30s4c4vkPsDtS",7,2,"College/Trades"
"R_1KxOsZqtkm4ewvg",9,1,"Bachelors"
"R_3IQvZIyuMmQBh1z",7,2,"College/Trades"
"R_3G1J3lYuihnIWra",7,1,"College/Trades"
"R_vJIJNkcqYWbs7nz",7,1,"College/Trades"
"R_1GN50Hox4wYH9hS",6,1,"College/Trades"
"R_6QigZS40AMj6d0J",4,1,"No degree/ diploma"
"R_2QmOCueNVyIj9VW",7,2,"College/Trades"
"R_3rSdkWEICXVDF6a",8,1,"Bachelors"
"R_3D5783UOgQkeofe",9,1,"Bachelors"
"R_1lv4LmxqLNBMJci",6,1,"College/Trades"
"R_2UYQXCshBjdc57t",5,1,"High school"
"R_2So6qPF2dcmgxcy",11,1,"Postgrad"
"R_27rsFrEE7sEp6Ib",8,1,"Bachelors"
"R_1lAUvfAalZe0UNq",9,2,"Bachelors"
"R_u8Jm6tCM2jjTVbX",5,1,"High school"
"R_3JgidRewL11lji3",9,1,"Bachelors"
"R_W2NX5lLmE6nTxER",5,2,"High school"
"R_vjHVeT4p4gtSgHn",8,1,"Bachelors"
"R_30jlvP8jvEe43xR",7,2,"College/Trades"
"R_2fjSn11tvVDNNt2",4,1,"No degree/ diploma"
"R_3njBkjIdDzaOFMb",8,1,"Bachelors"
"R_qEf5E4xMXJnX7mV",9,1,"Bachelors"
"R_3PMs1rondmWf4la",9,1,"Bachelors"
"R_pz68BgLeqOAd4hr",9,2,"Bachelors"
"R_20OoibZmf5POhrJ",2,1,"No degree/ diploma"
"R_XYD59CzLIT1qIwh",11,1,"Postgrad"
"R_2Ezw8pcweE20VUi",6,1,"College/Trades"
"R_1LhFkvVLUhm4iVC",10,1,"Postgrad"
"R_1joZ13lu6xwTDmH",8,1,"Bachelors"
"R_2ceCsg8AH35Sfsq",11,1,"Postgrad"
"R_2UfTHWyVxJYnWTn",7,1,"College/Trades"
"R_1hYaaXL0ZGdQ34A",11,1,"Postgrad"
"R_2zGVnmG0XC2y0Is",9,2,"Bachelors"
"R_3IXmvFcEZf8vezN",6,1,"College/Trades"
"R_2PqbOi7GFeYfYCO",12,1,NA
"R_xuywatjnSOYkZmV",9,1,"Bachelors"
"R_3HOMkqA6znepRRF",7,1,"College/Trades"
"R_11ay66pjm2u3up8",5,1,"High school"
"R_1ocono8du7aMHIv",4,1,"No degree/ diploma"
"R_2f1DTKG6EKMyPO6",5,1,"High school"
"R_2SqTb6mLhvTvxLy",9,1,"Bachelors"
"R_2aepmXNftTSOwUA",7,1,"College/Trades"
"R_2zMkVkyF0L7t2ae",8,2,"Bachelors"
"R_XFB2rpcot8q4VvX",9,1,"Bachelors"
"R_1jTYr9HO6HqgXXb",5,1,"High school"
"R_2D5q2XIKGLRGoR6",5,2,"High school"
"R_WDUTQm00GIgl2ZX",8,1,"Bachelors"
"R_1C74GWICWoGrgXP",6,2,"College/Trades"
"R_2RZYefEVbbNxFxF",6,1,"College/Trades"
"R_1ocKnIbgeClgyM3",9,1,"Bachelors"
"R_20Sa165O5lxJD1l",9,1,"Bachelors"
"R_3hnEd5ZECYHdPg1",10,1,"Postgrad"
"R_3imSzhdUtsknfcd",9,2,"Bachelors"
"R_1NfwkZDuyImy9Fn",5,1,"High school"
"R_3CDiGuCDNdHCs8K",9,2,"Bachelors"
"R_1rBPS4chD5tz36B",9,1,"Bachelors"
"R_2Qln5yz3eR11JiG",9,1,"Bachelors"
"R_BA1fRkjG4mUbqHD",9,2,"Bachelors"
"R_3HYQ56KlPkBGAhQ",9,1,"Bachelors"
"R_1GWxz1r3GEKw6sk",5,1,"High school"
"R_A1aEyynRxrhGmNb",10,1,"Postgrad"
"R_3QMANSjf8JIHFJH",5,1,"High school"
"R_9v6HsehOJsSSaw9",6,1,"College/Trades"
"R_3nIWi85PXOLGCNN",7,1,"College/Trades"
"R_2RR0jHyJOWBREND",7,1,"College/Trades"
"R_AzWLJyinu8uWE6Z",9,1,"Bachelors"
"R_3PjkiIByikzmC8u",7,1,"College/Trades"
"R_28zCmLrOxzVQ4Bm",11,1,"Postgrad"
"R_3yDYY7QqarMu1Wx",9,1,"Bachelors"
"R_wO8clwcbZMpEMzn",10,1,"Postgrad"
"R_3pqXOkWC1bzGMbK",5,1,"High school"
"R_3qZDDlOpjlrc2bO",9,1,"Bachelors"
"R_2QrNo1CqFE3lSzc",9,1,"Bachelors"
"R_088gggrN3IyEmPf",9,1,"Bachelors"
"R_3nwrIS8YaRspTBO",5,1,"High school"
"R_1dADB3yRQJFV0xS",8,1,"Bachelors"
"R_2dFHfqUgjf8GVtj",9,2,"Bachelors"
"R_VL7BvfCSBJmNZVD",10,2,"Postgrad"
"R_3J7OQmfFjM7jNsU",6,1,"College/Trades"
"R_2b0G0AWXTCEYGR4",9,1,"Bachelors"
"R_1FD7Kvqv3v7mCM8",9,1,"Bachelors"
"R_1gIoStRWwhnKn1o",7,1,"College/Trades"
"R_1QiST34cYRP3dmu",5,1,"High school"
"R_Y6mJ7YiuiDnjIOt",6,1,"College/Trades"
"R_2YKsoMLzKchC3LT",5,1,"High school"
"R_28NHuFfrQahsnUc",10,1,"Postgrad"
"R_1Xtf9WfOoiJNtg5",8,1,"Bachelors"
"R_3fcUau6K7nsUnDd",5,1,"High school"
"R_3m4OVhclA5V6ZTA",9,1,"Bachelors"
"R_24GBLaxcqbudWLa",9,1,"Bachelors"
"R_32MkmFc2DoJHWgu",9,1,"Bachelors"
"R_VOmGtRkj9WXNdmN",10,1,"Postgrad"
"R_1jBq6IsErrzY8M1",11,1,"Postgrad"
"R_3COfQPJoHO1uV8l",8,1,"Bachelors"
"R_RyLVetEOJhyDRDj",7,1,"College/Trades"
"R_pgj0YFY9072HMOt",5,1,"High school"
"R_1pKk7EJLFRNoUcV",11,2,"Postgrad"
"R_PSPzddXVML1zC0N",5,1,"High school"
"R_2rNF7Vhil21Aa0v",9,1,"Bachelors"
"R_2CIiF2CqScMm5pn",9,1,"Bachelors"
"R_3Hwas0nVP1g3GOF",7,1,"College/Trades"
"R_1FlbeO1gblNcSPI",9,1,"Bachelors"
"R_xapLkrSz586zgWd",8,1,"Bachelors"
"R_8qWZVb4qoxmA8pj",9,1,"Bachelors"
"R_1HTc3xPRA5YrwFH",6,1,"College/Trades"
"R_8vI2CaEy9ibZJAJ",10,1,"Postgrad"
